Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3615,118,0.00,0.00,0,2
3616,118,25.33,0.00,0,2
3618,118,25.33,0.00,0,2
3619,118,25.33,0.00,0,2
3621,118,25.33,0.00,0,2
3622,118,25.33,0.00,0,2
3624,118,25.33,0.00,0,2
3625,118,25.33,0.00,0,2
3627,118,25.33,0.00,0,2
3628,118,25.33,0.00,0,2
3630,118,25.33,0.00,0,2
3631,118,25.33,0.00,0,2
3636,118,25.33,0.00,0,2
3637,118,25.33,0.00,0,2
3639,118,25.33,0.00,0,2
3640,118,25.33,0.00,0,2
3642,118,25.33,0.00,0,2
3643,118,25.33,0.00,0,2
3645,118,25.33,0.00,0,2
3646,118,25.33,0.00,0,2
3648,118,25.33,0.00,0,2
3650,118,25.33,0.00,0,2
3652,118,25.33,0.00,0,2
3655,118,25.33,0.00,0,2
3657,118,25.33,0.00,0,2
3659,118,25.33,0.00,0,2
3661,118,25.33,0.00,0,2
3663,118,25.33,0.00,0,2
3665,118,25.33,0.00,0,2
3668,118,25.33,0.00,0,2
3670,118,25.33,0.00,0,2
3672,118,25.33,0.00,0,2
3674,118,25.33,0.00,0,2
3676,118,25.33,0.00,0,2
3678,118,25.33,0.00,0,2
3680,118,25.33,0.00,0,2
3683,118,25.33,0.00,0,2
3685,118,25.33,0.00,0,2
3687,118,25.33,0.00,0,2
3689,118,25.33,0.00,0,2
3691,118,25.33,0.00,0,2
3694,118,25.33,0.00,0,2
3696,118,25.33,0.00,0,2
3698,118,25.33,0.00,0,2
3700,118,25.33,0.00,0,2
3702,118,25.33,0.00,0,2
3704,118,25.33,0.00,0,2
3707,118,25.33,0.00,0,2
3709,118,25.33,0.00,0,2
3711,118,25.33,0.00,0,2
3714,118,25.33,0.00,0,2
3715,118,25.33,0.00,0,2
3717,118,25.33,0.00,0,2
3720,118,25.33,0.00,0,2
3722,118,25.33,0.00,0,2
3724,118,25.33,0.00,0,2
3726,118,25.33,0.00,0,2
3728,118,25.33,0.00,0,2
3730,118,25.33,0.00,0,2
3733,118,25.33,0.00,0,2
3735,118,25.33,0.00,0,2
3737,118,25.33,0.00,0,2
3739,118,25.33,0.00,0,2
3741,118,25.33,0.00,0,2
3743,118,25.33,0.00,0,2
3746,118,25.33,0.00,0,2
3748,118,25.33,0.00,0,2
3750,118,25.33,0.00,0,2
3752,118,25.33,0.00,0,2
3754,118,25.33,0.00,0,2
3756,118,25.33,0.00,0,2
3759,118,25.33,0.00,0,2
3761,118,25.33,0.00,0,2
3763,118,25.33,0.00,0,2
3765,118,25.33,0.10,0,2
3767,118,25.33,0.10,0,2
3769,118,25.33,0.10,0,2
3772,118,25.33,0.10,0,2
3774,118,25.33,0.20,0,2
3776,118,25.33,0.20,0,2
3778,118,25.33,0.20,0,2
3780,118,25.33,0.80,0,2
3783,118,25.33,1.40,0,3
3785,118,25.33,1.90,0,3
3787,118,25.33,2.30,528,3
3789,118,25.28,3.20,528,3
3791,118,25.28,3.10,528,3
3794,118,25.28,3.10,528,3
3796,118,25.28,3.30,628,4
3799,118,25.30,3.80,628,4
3801,118,25.30,3.60,628,4
3803,118,25.30,3.70,628,4
3806,118,25.30,4.40,628,4
