Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3607,118,0,0,0,0
3609,118,16.83,0,0,0
3611,118,16.83,0,0,0
3617,118,16.83,0,0,0
3619,118,16.83,0,0,0
3621,118,16.83,0,0,0
3623,118,16.83,0,0,0
3625,118,16.83,0,0,0
3627,118,16.83,0,0,0
3629,118,16.83,0,0,0
3631,118,16.83,0,0,0
3637,118,16.83,0.1,0,0
3639,118,16.83,0.1,0,0
3641,118,16.83,0.1,0,0
3643,118,16.83,0.1,0,0
3645,118,16.83,0.1,0,0
3647,118,16.83,0.1,0,0
3649,118,16.83,0.1,0,0
3651,118,16.83,0.1,0,0
3657,118,16.83,0.1,0,0
3659,118,16.83,0.1,0,0
3661,118,16.83,0.1,0,0
3663,118,16.83,0.1,0,0
3665,118,16.83,0.1,0,0
3667,118,16.83,0.1,0,0
3669,118,16.83,0.1,0,0
3671,118,16.83,0.1,0,0
3677,118,16.83,0.1,0,0
3679,118,16.83,0.1,0,0
3681,118,16.83,0.1,0,0
3683,118,16.83,0.1,0,0
3685,118,16.83,0.1,0,0
3687,118,16.83,0.1,0,0
3689,118,16.83,0.1,0,0
3691,118,16.83,0.1,0,0
3697,118,16.83,0.1,0,0
3699,118,16.83,0.1,0,0
3701,118,16.83,0.1,0,0
3703,118,16.83,0.1,0,0
3705,118,16.83,0.1,0,0
3707,118,16.83,0.1,0,0
3709,118,16.83,0.1,0,0
3711,118,16.83,0.1,0,0
3717,118,16.83,0.1,0,0
3719,118,16.83,0.1,0,0
3721,118,16.83,0.1,0,0
3723,118,16.83,0.1,0,0
3725,118,16.83,0.1,0,0
3727,118,16.83,0.1,0,0
3729,118,16.83,0.1,0,0
3731,118,16.83,0.1,0,0
3737,118,16.83,0.1,0,0
3739,118,16.83,0.1,0,0
3741,118,16.83,0.1,0,0
3743,118,16.83,0.1,0,0
3745,118,16.83,0.1,0,0
3747,118,16.83,0.1,0,0
3749,118,16.83,0.1,0,0
3751,118,16.83,0.2,0,0
3757,118,16.83,0.4,0,0
3759,118,16.83,0.4,0,0
3761,118,16.83,0.5,0,0
3763,118,16.83,0.5,0,0
3765,118,16.83,0.5,0,0
3767,118,16.83,0.6,0,0
3769,118,16.83,0.6,0,0
3771,118,16.83,1.1,0,0
3777,118,16.83,2.4,0,0
3779,118,16.83,2.8,0,0
3781,118,16.83,3.2,0,0
3783,118,16.83,3.5,0,0
3785,118,16.83,3.8,0,0
3787,118,16.83,4.1,0,0
3789,118,16.83,4.5,385,0
3791,118,16.83,5,385,0
3793,118,16.83,5.4,385,0
3795,118,16.83,5.9,385,0
3797,118,16.83,6.2,385,0
3799,118,16.83,6.6,385,0
3801,118,16.83,6.9,385,0
3803,118,16.83,7.2,385,0
3805,118,16.83,7.4,385,0
3807,118,16.83,7.7,385,0
3809,118,16.83,7.2,385,0
3811,118,16.83,7.1,385,0
3817,118,16.83,7.2,185,0
3819,118,16.83,7,185,0
3821,118,16.83,6.6,185,0
3823,118,16.83,6.3,185,0
3825,118,16.83,6.3,185,0
3827,118,16.83,6.5,742,0
3829,118,16.83,6.9,742,0
3831,118,16.82,6.9,742,0
3833,118,16.82,6.5,742,1
3835,118,16.82,6.6,742,1
3837,118,16.82,6.8,742,1
3839,118,16.83,6.7,742,1
3841,118,16.83,6.4,742,1
3843,118,16.83,6.4,1014,2
3845,118,16.83,6.5,1014,2
3847,118,16.83,6.1,1014,2
3849,118,16.83,5.9,1014,2
3851,118,16.83,5.9,1014,2
3857,118,16.83,5.5,1271,2
3859,118,16.83,5.6,1271,2
3861,118,16.83,5.3,1271,2
3863,118,16.83,5.2,1271,2
3865,118,16.83,5.3,1271,2
3867,118,16.83,5,1271,2
3869,118,16.83,4.9,1271,2
3871,118,16.83,5.1,1271,2
3877,118,16.83,4.8,1442,2
3879,118,16.83,4.5,1442,3
3881,118,16.83,4.5,1442,3
3883,118,16.83,4.6,1442,3
3885,118,16.83,4.4,1442,3
3887,118,16.83,4.4,1442,3
3889,118,16.83,4.4,1442,3
3891,118,16.83,4.2,1442,3
3897,118,16.83,4.1,1557,3
3899,118,16.83,4.2,1557,3
3901,118,16.83,3.9,1557,3
3903,118,16.83,3.9,1557,3
3905,118,16.83,3.8,1557,3
3907,118,16.83,3.7,1557,3
3909,118,16.83,3.7,1628,3
3911,118,16.83,3.7,1628,3
3917,118,16.83,3.6,1628,3
3919,118,16.83,3.6,1628,3
3921,118,16.83,3.6,1628,3
3923,118,16.83,3.5,1671,3
3925,118,16.83,3.6,1671,4
3927,118,16.83,3.4,1671,4
3929,118,16.83,3.5,1671,4
3931,118,16.83,3.4,1671,4
3937,118,16.83,3.2,1671,5
3939,118,16.83,3.3,1685,5
3941,118,16.83,3.3,1685,5
3943,118,16.83,3.2,1685,5
3945,118,16.83,3.3,1685,5
3947,118,16.83,3.1,1685,5
3949,118,16.83,3.2,1685,5
3951,118,16.83,3.2,1685,5
3957,118,16.83,3,1714,5
3959,118,16.83,3.1,1714,5
3961,118,16.83,3,1714,4
3963,118,16.83,3,1714,4
3965,118,16.83,3,1714,4
3967,118,16.83,3,1714,4
3969,118,16.83,3,1728,4
3971,118,16.83,2.9,1728,4
3977,118,16.83,2.9,1728,4
3979,118,16.83,3,1728,4
3981,118,16.83,2.9,1728,4
3983,118,16.83,2.9,1728,4
3985,118,16.83,2.8,1728,4
3987,118,16.83,2.7,1742,4
3989,118,16.83,2.7,1742,4
3991,118,16.83,2.6,1742,4
3997,118,16.83,2.6,1742,5
3999,118,16.83,2.6,1742,5
4001,1047,16.83,2.5,1742,5
4003,1047,16.83,13.4,1757,5
4005,1047,16.58,19.1,1757,5
4007,1047,16.58,28.3,1757,4
4009,1047,16.63,32.3,1757,4
4011,1047,16.63,41.2,1757,4
4017,1047,16.43,66.9,2685,4
4021,1047,16.28,80.4,2685,4
4023,1047,16.28,96.9,2685,4
4025,1047,16.16,105.4,2685,4
4027,1047,16.15,112.8,2685,4
4029,1047,16.22,118,2685,4
4031,1047,16.22,129,2685,6
4037,1047,16.28,143.4,5228,6
4039,1047,16.33,149.6,5228,6
4041,1047,16.32,151,5228,6
4043,1047,16.33,160.2,5228,15
4045,1047,16.41,159.7,5228,15
4047,1047,16.41,149.9,5228,15
4049,1047,16.42,151.8,7842,15
4051,1047,16.37,158.4,7842,15
4057,1047,16.44,173,7842,39
4059,1047,16.43,162.8,7842,39
4061,1047,16.44,156.8,7842,39
4063,1047,16.43,160.6,10000,39
4065,1047,16.43,163.7,10000,88
4067,1047,16.41,154.2,10000,88
4069,1047,16.44,157.6,10000,88
4071,1047,16.47,152,10000,88
4077,1047,16.52,147.3,10000,143
4079,1047,16.52,140.9,11442,143
4081,1047,16.55,142.2,11442,143
4083,1047,16.46,138,11442,143
4085,1047,16.52,134.7,11442,143
4087,1047,16.55,135.7,11442,143
4090,1047,16.55,132.9,11442,185
4092,1047,16.55,130.1,11442,185
4095,1047,16.53,127.4,11442,185
4098,1047,16.53,126.4,11642,185
4101,1047,16.54,126,11642,217
4104,1047,16.54,120.2,11642,217
