Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3615,118,0.00,0.00,0,0
3616,118,25.36,0.00,0,0
3618,118,25.36,0.00,0,0
3619,118,25.36,0.00,0,0
3621,118,25.36,0.00,0,0
3622,118,25.36,0.00,0,0
3624,118,25.36,0.00,0,0
3625,118,25.36,0.00,0,0
3627,118,25.36,0.00,0,0
3628,118,25.36,0.00,0,0
3630,118,25.36,0.00,0,0
3631,118,25.36,0.00,0,0
3633,118,25.36,0.00,0,0
3634,118,25.36,0.00,0,0
3635,118,25.36,0.00,0,0
3636,118,25.36,0.00,0,0
3639,118,25.36,0.00,0,0
3641,118,25.36,0.00,0,0
3643,118,25.36,0.00,0,0
3645,118,25.36,0.00,0,0
3647,118,25.36,0.00,0,0
3649,118,25.36,0.00,0,0
3652,118,25.36,0.00,0,0
3654,118,25.36,0.00,0,0
3656,118,25.36,0.00,0,0
3658,118,25.36,0.00,0,0
3660,118,25.36,0.00,0,0
3662,118,25.36,0.00,0,0
3665,118,25.36,0.00,0,0
3667,118,25.36,0.00,0,0
3669,118,25.36,0.00,0,0
3671,118,25.36,0.00,0,0
3673,118,25.36,0.00,0,0
3676,118,25.36,0.00,0,0
3678,118,25.36,0.00,0,0
3680,118,25.36,0.00,0,0
3682,118,25.36,0.00,0,0
3684,118,25.36,0.00,0,0
3686,118,25.36,0.00,0,0
3689,118,25.36,0.00,0,0
3691,118,25.36,0.00,0,0
3693,118,25.36,0.00,0,0
3695,118,25.36,0.00,0,0
3697,118,25.36,0.00,0,0
3699,118,25.36,0.00,0,0
3702,118,25.36,0.00,0,0
3704,118,25.36,0.00,0,0
3706,118,25.36,0.00,0,0
3708,118,25.36,0.00,0,0
3710,118,25.36,0.00,0,0
3713,118,25.36,0.00,0,0
3715,118,25.36,0.00,0,0
3717,118,25.36,0.00,0,0
3719,118,25.36,0.00,0,0
3721,118,25.36,0.00,0,0
3723,118,25.36,0.00,0,0
3725,118,25.36,0.00,0,0
3728,118,25.36,0.00,0,0
3730,118,25.36,0.00,0,0
3735,118,25.36,0.00,0,0
3736,118,25.36,0.00,0,0
3738,118,25.36,0.00,0,0
3739,118,25.36,0.00,0,0
3741,118,25.36,0.00,0,0
3743,118,25.36,0.00,0,0
3745,118,25.36,0.00,0,0
3747,118,25.36,0.00,0,0
3749,118,25.36,0.00,0,0
3751,118,25.36,0.00,0,0
3754,118,25.36,0.00,0,0
3756,118,25.36,0.60,0,0
3758,118,25.36,0.70,0,0
3760,118,25.36,1.10,0,0
3762,118,25.33,1.40,1028,0
3765,118,25.33,1.40,1028,0
3767,118,25.33,1.80,1028,0
3770,118,25.34,1.70,1028,0
3774,118,25.35,2.50,1614,0
3775,118,25.35,2.50,1614,0
3777,118,25.35,2.50,1614,0
3779,118,25.35,2.50,1614,0
3782,118,25.35,2.70,1614,0
3784,118,25.35,2.60,1614,0
3787,118,25.35,2.60,1614,0
3789,118,25.35,2.70,2214,0
3791,118,25.35,2.60,2214,0
3794,118,25.35,2.60,2214,1
3796,118,25.35,2.60,2214,1
3799,118,25.35,2.70,2214,1
3801,118,25.35,2.60,2214,1
3804,118,25.35,2.70,2214,0
3806,118,25.34,2.70,2228,0
3808,118,25.35,2.60,2228,0
3811,118,25.35,2.80,2228,0
3813,118,25.35,2.70,2228,0
3816,118,25.35,2.70,2228,0
3818,118,25.35,2.70,2228,0
3821,118,25.35,2.60,2228,0
3823,118,25.35,2.60,2228,0
3825,118,25.35,2.60,2214,0
3828,118,25.35,2.60,2214,0
3830,118,25.35,2.50,2214,0
3833,118,25.36,2.70,2214,0
3835,118,25.36,2.60,2214,0
3838,118,25.34,2.70,2214,0
3840,118,25.34,2.80,2200,0
3843,118,25.35,2.70,2200,0
3845,118,25.35,2.70,2200,0
3847,118,25.34,2.70,2200,0
3850,118,25.34,2.70,2200,0
3853,118,25.35,2.60,2200,0
3855,118,25.35,2.70,2200,0
3857,118,25.34,2.60,2214,0
3860,118,25.35,2.60,2214,0
3862,118,25.35,2.70,2214,0
3864,118,25.35,2.60,2214,0
3867,118,25.35,2.70,2214,0
3869,118,25.35,2.70,2214,0
3872,118,25.35,2.80,2214,0
3874,118,25.35,2.80,2214,0
3877,118,25.35,2.80,2200,0
3879,118,25.35,2.70,2200,0
3881,118,25.35,2.60,2200,0
3884,118,25.35,2.70,2200,0
3886,118,25.35,2.60,2200,0
3889,118,25.35,2.60,2200,0
3891,118,25.35,2.60,2200,0
3894,118,25.35,2.60,2200,0
3896,118,25.35,2.70,2200,0
3899,118,25.35,2.80,2200,0
3901,118,25.35,2.70,2200,0
3903,118,25.35,2.90,2200,0
3906,118,25.35,2.80,2200,0
3908,118,25.35,2.90,2200,0
3911,118,25.35,2.90,2200,0
3913,118,25.35,2.90,2214,0
3915,118,25.35,2.70,2214,0
3918,118,25.35,2.70,2214,0
3920,118,25.35,2.70,2214,0
3923,118,25.35,2.70,2214,0
3925,118,25.33,2.80,2214,0
3928,118,25.33,2.70,2200,0
3930,118,25.35,2.80,2200,0
3933,118,25.35,2.70,2200,0
3935,118,25.35,2.80,2200,0
3937,118,25.35,2.70,2200,0
3940,118,25.35,2.90,2200,0
3942,118,25.35,2.90,2200,0
3945,118,25.35,2.80,2200,0
3947,118,25.35,2.90,2214,0
3949,118,25.35,2.80,2214,0
3955,118,25.35,2.80,2200,0
3956,118,25.35,2.80,2200,0
3958,118,25.35,2.90,2200,0
3959,118,25.35,2.80,2200,0
3962,118,25.35,2.90,2200,0
3964,118,25.35,3.00,2200,0
3966,118,25.35,3.00,2200,0
3969,118,25.35,2.80,2200,0
3971,118,25.35,2.90,2200,0
3974,118,25.35,2.70,2200,0
3976,118,25.35,2.80,2200,0
3979,118,25.35,2.70,2200,0
3981,118,25.35,2.80,2185,0
3983,118,25.35,2.70,2185,0
3986,118,25.35,2.80,2185,0
3988,118,25.35,2.80,2185,0
3991,118,25.35,2.70,2185,0
3993,118,25.35,2.80,2185,0
3996,118,25.35,2.90,2185,0
3998,118,25.35,2.90,2185,0
4000,1047,25.35,2.90,2185,0
4003,1047,25.35,2.90,2185,0
4006,1047,25.35,2.90,2185,0
4008,1047,25.35,2.80,2185,0
4011,1047,25.35,2.90,2185,0
4017,1047,23.20,59.10,2100,0
4019,1047,23.83,62.40,2100,0
4021,1047,23.79,68.70,2100,0
4023,1047,23.68,79.40,11214,0
4025,1047,23.95,79.30,11214,0
4027,1047,24.24,85.70,11214,0
4029,1047,24.47,82.90,11214,0
4032,1047,24.55,77.80,11214,0
4034,1047,24.64,70.80,11214,0
4037,1047,24.78,69.60,11214,0
4040,1047,24.83,69.00,18871,0
4042,1047,24.95,67.00,18871,0
4045,1047,24.95,63.70,18871,0
4048,1047,25.00,61.60,18871,0
4051,1047,25.07,59.40,18871,0
4054,1047,25.07,56.70,20542,0
4056,1047,25.07,56.90,20542,0
4059,1047,25.10,54.90,20542,0
4061,1047,25.11,53.10,20542,0
4064,1047,25.12,51.10,20542,0
4067,1047,25.14,49.60,20542,0
4069,1047,25.16,46.50,20542,0
4075,1047,25.16,40.80,20642,0
4076,1047,25.16,40.80,20642,0
4077,1047,25.16,39.50,20642,0
4080,1047,25.16,38.30,20642,0
4083,1047,25.18,36.20,20642,0
4086,1047,25.18,35.70,21742,1
4094,1047,25.20,32.20,21742,1
4114,1047,25.20,25.40,21742,0
4116,1047,25.23,25.20,21742,0
4134,1047,25.25,21.60,22857,0
4136,1047,25.24,21.30,22857,0
4138,1047,25.21,21.60,22857,0
4140,1047,25.21,21.60,22857,0
4142,1047,25.21,21.50,22857,0
4144,1047,25.23,20.70,22857,0
4146,1047,25.23,20.20,22857,0
4148,1047,25.22,20.30,22857,0
4150,1047,25.23,20.40,22542,0
4156,1047,25.21,19.40,22542,0
4174,1047,25.22,18.70,22142,0
4176,1047,25.24,18.40,22142,0
4178,1047,25.26,18.30,22142,2
4180,1047,25.23,18.50,22142,2
4182,1047,25.22,18.50,22085,2
4184,1047,25.22,18.60,22085,2
4186,1047,25.21,18.00,22085,2
4188,1047,25.23,18.20,22085,2
4190,1047,25.25,18.40,22085,2
4196,1047,25.20,17.60,22085,2
4214,1047,25.22,17.70,22142,1
4216,1047,25.24,17.50,22142,1
4218,1047,25.20,17.80,22142,1
4220,1047,25.21,18.10,22142,1
4222,1047,25.23,18.10,22142,1
4224,1047,25.21,17.80,22142,2
4226,1047,25.21,17.60,22142,2
4228,1047,25.22,18.10,22142,2
4230,1047,25.23,18.10,22728,2
4236,1047,25.21,17.70,22728,0
4238,1047,25.25,17.90,22728,0
4240,1047,25.20,18.20,22728,0
4242,1047,25.22,18.10,22728,0
4244,1047,25.22,17.90,22728,0
4246,1047,25.26,17.80,22542,0
4248,1047,25.23,18.50,22542,0
4250,1047,25.22,18.50,22542,0
4256,1047,25.22,18.20,22542,0
4258,1047,25.22,18.40,22542,0
4260,1047,25.22,18.40,22542,0
4274,1047,25.24,18.20,21371,0
4276,1047,25.23,17.70,21371,0
4278,1047,25.21,17.80,21971,0
4280,1047,25.22,18.20,21971,0
4282,1047,25.24,18.30,21971,0
4284,1047,25.22,18.10,21971,1
4286,1047,25.22,17.70,21971,1
4288,1047,25.23,18.00,21971,1
4290,1047,25.23,18.10,21971,1
4296,1047,25.24,17.40,22671,1
4298,1047,25.23,18.10,22671,1
4300,1047,25.24,18.20,22671,1
4302,1047,25.25,18.10,22671,1
4304,1047,25.21,17.70,22671,1
4306,1047,25.22,17.70,22671,1
4308,1047,25.25,18.20,22671,1
4310,1047,25.22,18.10,22314,1
4316,1047,25.22,17.80,22314,1
4318,1047,25.23,18.00,22314,1
4320,1047,25.23,18.00,22314,1
4354,1047,25.21,19.60,22257,0
4356,1047,25.22,19.50,22257,0
4358,1047,25.22,19.50,22142,0
4360,1047,25.22,19.00,22142,0
4374,1047,25.25,20.30,21971,0
4376,1047,25.21,20.20,21971,0
4378,1047,25.24,19.70,21971,0
4380,1047,25.22,19.30,21971,0
4394,1047,25.23,19.30,22085,0
4396,1047,25.24,19.20,22085,0
4398,1047,25.20,18.90,22085,0
4400,1047,25.24,18.50,22085,0
4402,1047,25.22,19.00,22085,0
4434,1047,25.24,17.80,21642,0
4436,1047,25.21,17.40,22142,0
4438,1047,25.21,17.20,22142,0
4440,1047,25.20,17.70,22142,0
4442,1047,25.24,17.80,22142,0
4444,1047,25.24,17.80,22142,0
4446,1047,25.24,17.10,22142,0
4448,1047,25.21,17.00,22142,0
4450,1047,25.24,17.30,22142,0
4456,1047,25.22,17.20,22142,0
4458,1047,25.22,17.20,22142,1
4460,1047,25.21,17.80,22142,1
4462,1047,25.22,17.90,22142,1
4464,1047,25.21,17.70,22142,1
