Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3613,118,0.00,0.00,0,-1
3614,118,16.88,0.00,0,-1
3616,118,16.88,0.00,0,-1
3617,118,16.88,0.00,0,-1
3619,118,16.88,0.00,0,-1
3620,118,16.88,0.00,0,-1
3622,118,16.88,0.00,0,0
3623,118,16.88,0.00,0,0
3625,118,16.88,0.00,0,0
3626,118,16.88,0.00,0,0
3628,118,16.88,0.00,0,0
3629,118,16.88,0.00,0,0
3634,118,16.88,0.00,0,0
3635,118,16.88,0.00,0,0
3637,118,16.88,0.00,0,0
3638,118,16.88,0.00,0,0
3640,118,16.88,0.00,0,0
3641,118,16.88,0.00,0,0
3643,118,16.88,0.00,0,0
3644,118,16.88,0.00,0,0
3646,118,16.88,0.00,0,0
3649,118,16.88,0.00,0,0
3651,118,16.88,0.00,0,0
3653,118,16.88,0.00,0,0
3655,118,16.88,0.00,0,0
3657,118,16.88,0.00,0,-1
3660,118,16.88,0.00,0,-1
3662,118,16.88,0.00,0,-1
3664,118,16.88,0.00,0,-1
3666,118,16.88,0.00,0,-1
3669,118,16.88,0.00,0,-1
3674,118,16.88,0.00,0,-1
3675,118,16.88,0.00,0,-1
3677,118,16.88,0.00,0,-1
3678,118,16.88,0.00,0,-1
3680,118,16.88,0.00,0,0
3682,118,16.88,0.00,0,0
3684,118,16.88,0.00,0,0
3686,118,16.88,0.00,0,0
3689,118,16.88,0.00,0,0
3695,118,16.88,0.00,0,0
3697,118,16.88,0.00,0,0
3699,118,16.88,0.00,0,0
3701,118,16.88,0.00,0,0
3703,118,16.88,0.00,0,0
3705,118,16.88,0.00,0,0
3707,118,16.88,0.00,0,0
3709,118,16.88,0.00,0,0
3715,118,16.88,0.00,0,0
3717,118,16.88,0.00,0,0
3719,118,16.88,0.00,0,0
3721,118,16.88,0.00,0,0
3723,118,16.88,0.00,0,0
3725,118,16.88,0.00,0,0
3727,118,16.88,0.00,0,-1
3729,118,16.88,0.00,0,-1
3735,118,16.88,0.00,0,-1
3737,118,16.88,0.00,0,-1
3739,118,16.88,0.00,0,-1
3741,118,16.88,0.00,0,-1
3743,118,16.88,0.00,0,-1
3745,118,16.88,0.00,0,-1
3747,118,16.88,0.00,0,-1
3749,118,16.88,0.00,0,0
3755,118,16.88,0.60,0,0
3757,118,16.88,0.80,0,0
3759,118,16.88,1.00,800,0
3761,118,16.87,1.20,800,0
3763,118,16.87,1.20,800,0
3765,118,16.87,1.10,800,0
3767,118,16.88,1.50,800,0
3769,118,16.88,1.40,800,0
3775,118,16.87,1.60,800,0
3777,118,16.87,1.60,1585,0
3779,118,16.88,1.70,1585,0
3781,118,16.88,1.60,1585,0
3783,118,16.88,1.60,1585,0
3785,118,16.87,1.70,1585,0
3787,118,16.87,1.60,1585,0
3789,118,16.87,1.60,1471,0
3795,118,16.87,1.40,1471,0
3797,118,16.88,1.60,1471,0
3799,118,16.88,1.50,1471,0
3801,118,16.88,1.40,1471,0
3803,118,16.87,1.40,1471,0
3805,118,16.87,1.40,1471,0
3807,118,16.87,1.60,1457,0
3809,118,16.88,1.60,1457,0
3815,118,16.88,1.50,1457,0
3817,118,16.88,1.60,1457,0
3819,118,16.88,1.50,1457,0
3821,118,16.88,1.40,1457,0
3823,118,16.88,1.40,1457,0
3825,118,16.88,1.60,1428,0
3827,118,16.88,1.50,1428,0
3829,118,16.88,1.40,1428,0
3835,118,16.88,1.40,1428,0
3837,118,16.88,1.50,1428,0
3839,118,16.88,1.40,1428,0
3841,118,16.88,1.40,1428,0
3843,118,16.87,1.60,1428,0
3845,118,16.87,1.50,1428,0
3847,118,16.87,1.50,1428,0
3849,118,16.87,1.50,1428,0
3855,118,16.88,1.50,1428,0
3857,118,16.88,1.40,1428,0
3859,118,16.88,1.30,1428,0
3861,118,16.88,1.50,1428,0
3863,118,16.88,1.40,1428,0
3865,118,16.88,1.40,1428,0
3867,118,16.88,1.40,1428,0
3869,118,16.88,1.30,1428,0
3875,118,16.87,1.50,1428,0
3877,118,16.87,1.50,1428,0
3879,118,16.88,1.40,1428,0
3881,118,16.88,1.30,1428,0
3883,118,16.88,1.30,1428,0
3885,118,16.88,1.30,1428,0
3887,118,16.88,1.30,1428,0
3889,118,16.88,1.20,1428,0
3895,118,16.88,1.30,1428,0
3897,118,16.88,1.30,1428,0
3899,118,16.88,1.30,1428,0
3901,118,16.88,1.20,1414,0
3903,118,16.88,1.40,1414,0
3905,118,16.88,1.30,1414,0
3907,118,16.88,1.30,1414,0
3909,118,16.88,1.30,1414,0
3915,118,16.88,1.30,1414,0
3917,118,16.88,1.20,1414,0
3919,118,16.88,1.10,1428,0
3921,118,16.88,1.40,1428,0
3923,118,16.88,1.30,1428,0
3925,118,16.88,1.30,1428,0
3927,118,16.88,1.40,1428,0
3929,118,16.88,1.30,1428,0
3935,118,16.88,1.40,1428,0
3937,118,16.88,1.40,1414,0
3939,118,16.87,1.60,1414,0
3941,118,16.87,1.50,1414,0
3943,118,16.87,1.60,1414,0
3945,118,16.87,1.50,1414,0
3947,118,16.87,1.40,1414,0
3949,118,16.87,1.40,1428,0
3955,118,16.87,1.40,1428,0
3957,118,16.88,1.70,1428,0
3959,118,16.88,1.60,1428,0
3961,118,16.88,1.60,1428,0
3963,118,16.88,1.70,1428,0
3965,118,16.88,1.60,1428,0
3967,118,16.88,1.60,1428,0
3969,118,16.88,1.90,1428,0
3975,118,16.88,1.70,1428,0
3977,118,16.88,1.60,1428,0
3979,118,16.88,1.70,1428,0
3981,118,16.88,1.80,1428,0
3983,118,16.88,1.70,1428,0
3985,118,16.88,1.60,1414,0
3987,118,16.88,1.90,1414,0
3989,118,16.88,1.70,1414,0
3995,118,16.88,1.50,1414,0
3997,118,16.88,1.80,1414,0
3999,118,16.88,1.70,1414,0
4001,1047,16.88,1.60,1414,0
4003,1047,16.88,8.00,1414,0
4005,1047,16.68,12.90,1414,0
4007,1047,16.68,20.60,1414,0
4009,1047,16.68,21.80,1414,0
4015,1047,16.33,44.90,2185,0
4017,1047,16.19,52.90,2185,0
4019,1047,16.14,60.60,2185,0
4021,1047,16.40,72.30,2185,0
4023,1047,16.40,81.40,2185,0
4025,1047,16.51,87.00,2185,0
4027,1047,16.57,86.10,2185,0
4029,1047,16.65,84.60,10985,-1
4035,1047,16.71,81.30,10985,-1
4037,1047,16.73,78.60,10985,-1
4039,1047,16.75,75.60,10985,-1
4041,1047,16.76,72.80,10985,0
4043,1047,16.77,70.00,10985,0
4045,1047,16.78,66.90,13385,0
4047,1047,16.79,64.10,13385,0
4049,1047,16.80,62.50,13385,0
4055,1047,16.82,54.70,13385,0
4057,1047,16.81,53.30,13385,0
4059,1047,16.82,50.90,13385,0
4061,1047,16.81,48.40,14157,0
4063,1047,16.82,47.30,14157,0
4065,1047,16.82,45.30,14157,-2
4067,1047,16.83,43.30,14157,-2
4069,1047,16.82,42.50,14157,-2
4075,1047,16.83,37.80,14600,-2
4077,1047,16.83,36.20,14600,-3
4079,1047,16.83,35.70,14600,-3
4081,1047,16.83,33.90,14600,-3
4083,1047,16.83,33.30,14600,-3
4085,1047,16.82,32.30,14600,-3
4087,1047,16.82,31.20,14600,-3
4089,1047,16.83,30.10,14600,-2
4092,1047,16.83,28.70,14842,-2
4094,1047,16.83,28.50,14842,-2
4097,1047,16.83,27.80,14842,-2
4100,1047,16.83,27.00,14842,-1
4103,1047,16.83,25.60,14842,-1
4105,1047,16.83,24.80,14842,-1
4108,1047,16.83,24.40,14842,-1
4112,1047,16.83,23.80,14842,-2
4114,1047,16.83,22.80,14842,-2
4117,1047,16.83,22.40,14842,-2
4119,1047,16.83,21.70,14842,-2
4122,1047,16.83,21.90,14842,-1
4125,1047,16.83,20.60,14842,-1
4128,1047,16.83,20.20,14842,-1
4130,1047,16.83,20.00,15185,-1
4133,1047,16.83,19.30,15185,-1
4136,1047,16.83,18.30,15185,-1
4139,1047,16.83,18.40,15185,-1
4142,1047,16.83,17.80,15185,-1
4144,1047,16.83,17.70,15185,-1
4147,1047,16.83,16.60,15185,-1
4150,1047,16.83,16.30,14971,-1
4153,1047,16.83,16.50,14971,-1
4155,1047,16.83,15.90,14971,-1
4158,1047,16.83,15.90,14971,-1
4161,1047,16.83,16.30,14971,-1
4164,1047,16.83,15.80,14971,-1
4167,1047,16.83,16.00,14742,-1
4169,1047,16.83,15.30,14742,0
4172,1047,16.83,15.50,14742,0
