Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3610,118,0,0,0,1
3612,118,16.87,0,0,0
3615,118,16.87,0,0,0
3616,118,16.87,0,0,0
3618,118,16.87,0,0,0
3619,118,16.87,0,0,0
3621,118,16.87,0,0,0
3622,118,16.87,0,0,0
3624,118,16.87,0,0,0
3625,118,16.87,0,0,0
3627,118,16.87,0,0,0
3628,118,16.87,0,0,0
3630,118,16.87,0,0,0
3631,118,16.87,0,0,0
3633,118,16.87,0,0,0
3634,118,16.87,0,0,0
3636,118,16.87,0,0,0
3638,118,16.87,0,0,0
3640,118,16.87,0,0,0
3643,118,16.87,0,0,0
3645,118,16.87,0,0,0
3647,118,16.87,0,0,0
3649,118,16.87,0,0,0
3651,118,16.87,0,0,0
3654,118,16.87,0,0,0
3656,118,16.87,0,0,0
3658,118,16.87,0,0,0
3660,118,16.87,0,0,0
3662,118,16.87,0,0,0
3664,118,16.87,0,0,0
3666,118,16.87,0,0,0
3669,118,16.87,0,0,0
3671,118,16.87,0,0,0
3676,118,16.87,0,0,0
3677,118,16.87,0,0,0
3679,118,16.87,0,0,0
3680,118,16.87,0,0,0
3682,118,16.87,0,0,0
3684,118,16.87,0,0,0
3686,118,16.87,0,0,0
3688,118,16.87,0,0,0
3690,118,16.87,0,0,0
3693,118,16.87,0,0,0
3695,118,16.87,0,0,0
3697,118,16.87,0,0,0
3699,118,16.87,0,0,0
3701,118,16.87,0,0,0
3703,118,16.87,0,0,0
3706,118,16.87,0,0,0
3708,118,16.87,0,0,0
3710,118,16.87,0,0,0
3712,118,16.87,0,0,0
3714,118,16.87,0,0,0
3716,118,16.87,0,0,0
3718,118,16.87,0,0,0
3721,118,16.87,0,0,0
3723,118,16.87,0,0,0
3725,118,16.87,0,0,0
3727,118,16.87,0,0,0
3729,118,16.87,0,0,0
3731,118,16.87,0,0,0
3734,118,16.87,0,0,0
3736,118,16.87,0,0,0
3738,118,16.87,0,0,0
3740,118,16.87,0,0,0
3742,118,16.87,0,0,0
3745,118,16.87,0,0,0
3747,118,16.87,0,0,0
3749,118,16.87,0,0,0
3751,118,16.87,0,0,0
3754,118,16.87,0,0,0
3755,118,16.87,0,0,0
3758,118,16.87,0,0,0
3760,118,16.87,0,0,0
3762,118,16.87,0.1,0,0
3764,118,16.87,0.1,0,0
3766,118,16.87,0.2,0,0
3768,118,16.87,0.2,0,0
3771,118,16.87,0.2,0,0
3773,118,16.87,0.3,0,0
3775,118,16.87,0.3,0,0
3777,118,16.87,0.4,0,0
3779,118,16.87,0.4,0,0
3781,118,16.87,0.4,0,0
3784,118,16.87,0.8,0,0
3786,118,16.87,1.5,0,0
3788,118,16.87,2,0,0
3790,118,16.87,2.3,0,0
3792,118,16.87,2.7,0,0
3794,118,16.87,3.2,371,0
3797,118,16.87,4,371,0
3799,118,16.87,4.5,371,0
3801,118,16.87,4.9,371,0
3804,118,16.87,5.3,371,0
3806,118,16.87,5.7,371,0
3808,118,16.87,5.9,371,0
3811,118,16.86,6.1,371,0
3814,118,16.86,5.5,371,0
3816,118,16.86,5.6,371,0
3818,118,16.86,5.8,371,0
3820,118,16.86,6.2,285,0
3823,118,16.86,6.5,285,1
3825,118,16.86,6.9,285,1
3827,118,16.85,7,285,1
3830,118,16.85,6.6,285,1
3832,118,16.85,6.4,285,1
3834,118,16.85,6.2,285,0
3837,118,16.85,5.7,285,0
3839,118,16.85,5.3,285,0
3841,118,16.85,4.9,285,0
3844,118,16.85,4.9,285,0
3846,118,16.85,5,285,0
3848,118,16.85,5.2,285,0
3851,118,16.85,5.4,285,0
3856,118,16.85,6.3,428,0
3857,118,16.85,6.5,428,0
3859,118,16.85,6.7,428,0
3860,118,16.85,6.9,428,0
3862,118,16.85,7.1,428,0
3865,118,16.85,7.2,428,0
3867,118,16.85,6.8,428,0
3870,118,16.85,6.2,428,0
3872,118,16.85,5.8,428,0
3874,118,16.85,5.8,428,0
3876,118,16.85,6.1,400,0
3879,118,16.85,6.2,400,0
3881,118,16.85,6.4,400,0
3883,118,16.84,6.8,400,0
3886,118,16.84,6.2,400,0
3888,118,16.84,6.1,400,0
3891,118,16.84,6.2,728,0
3895,118,16.86,6.1,728,1
3896,118,16.86,6.2,728,1
3898,118,16.86,6.4,728,1
3900,118,16.86,6.5,728,1
3902,118,16.86,6.1,728,1
3905,118,16.86,5.8,728,0
3907,118,16.86,5.8,985,0
3909,118,16.86,5.8,985,0
3912,118,16.86,5.6,985,0
3914,118,16.86,5.6,985,0
3916,118,16.86,5.5,985,2
3919,118,16.86,5.4,985,2
3921,118,16.86,5.3,985,2
3923,118,16.86,5.4,1214,2
3926,118,16.86,5.1,1214,2
3928,118,16.86,5,1214,3
3931,118,16.86,5.2,1214,3
3936,118,16.86,4.7,1214,3
3937,118,16.86,4.7,1214,3
3939,118,16.86,4.8,1414,4
3940,118,16.86,4.7,1414,4
3943,118,16.86,4.6,1414,4
3945,118,16.86,4.6,1414,4
3948,118,16.86,4.4,1414,4
3950,118,16.86,4.3,1414,4
3953,118,16.86,4.3,1485,4
3955,118,16.86,4.1,1485,4
3957,118,16.86,4.2,1485,4
3960,118,16.86,4.3,1485,4
3962,118,16.86,4.1,1485,4
3965,118,16.86,4.1,1485,4
3967,118,16.86,3.9,1485,4
3970,118,16.86,3.9,1585,4
3972,118,16.86,3.7,1585,4
3974,118,16.86,3.7,1585,5
3977,118,16.86,3.8,1585,5
3979,118,16.86,3.6,1585,5
3982,118,16.86,3.7,1585,5
3984,118,16.86,3.7,1585,5
3987,118,16.86,3.5,1585,5
3989,118,16.86,3.6,1642,5
3991,118,16.86,3.4,1642,5
3994,118,16.86,3.5,1642,5
3996,118,16.86,3.3,1642,5
3999,118,16.86,3.3,1642,5
4001,1047,16.86,3.1,1642,5
4004,1047,16.86,3.1,1685,5
4006,1047,16.86,3.2,1685,5
4009,1047,16.86,3,1685,5
4011,1047,16.86,3.1,1685,5
4014,1047,16.86,2.9,1685,5
4016,1047,16.86,15.7,1685,5
4019,1047,16.64,20.8,1685,5
4022,1047,16.64,33,1685,4
4024,1047,16.65,36,1685,4
4027,1047,16.53,48.7,2228,4
4029,1047,16.53,47.2,2228,4
4032,1047,16.53,57.3,2228,4
4034,1047,16.48,71.9,2228,4
4037,1047,16.41,77.7,2228,4
4040,1047,16.27,94.8,2228,4
4042,1047,16.24,110.3,2985,4
4045,1047,16.17,116.9,2985,11
4048,1047,16.21,147.7,2985,11
4050,1047,16.21,155.3,2985,11
4054,1047,16.25,162.9,2985,11
4056,1047,16.22,175.2,2985,30
4059,1047,16.25,183.9,5614,30
4062,1047,16.31,184.2,5614,30
4064,1047,16.34,185.6,5614,30
4067,1047,16.34,185.3,5614,73
4070,1047,16.35,191.2,5614,73
4073,1047,16.37,195.7,5614,73
4076,1047,16.42,189.6,5614,73
4078,1047,16.36,186.5,5614,116
4081,1047,16.43,192.6,8200,116
4084,1047,16.41,199.5,8200,116
4087,1047,16.44,201.1,8200,116
4090,1047,16.47,203.8,8200,151
4093,1047,16.47,201.9,8200,151
4095,1047,16.48,183.9,9471,151
4098,1047,16.5,182,9471,151
4101,1047,16.53,184.9,9471,151
4104,1047,16.43,173.2,9471,194
4107,1047,16.51,172,9471,194
4110,1047,16.56,167.4,9471,194
4113,1047,16.54,160,10542,194
4116,1047,16.48,154.7,10542,235
4119,1047,16.57,157.3,10542,235
4122,1047,16.5,151.5,10542,235
4124,1047,16.58,147.1,10542,235
4128,1047,16.54,143.4,11471,259
4130,1047,16.58,140.7,11471,259
4134,1047,16.5,138.3,11471,259
4136,1047,16.55,135.9,11471,259
4139,1047,16.59,133.2,11471,288
4142,1047,16.58,131,11471,288
4145,1047,16.6,129.3,12185,288
4148,1047,16.57,125.4,12185,288
4151,1047,16.58,123.1,12185,307
4154,1047,16.56,123.6,12185,307
4157,1047,16.58,118.1,12185,307
4160,1047,16.58,119.7,12185,320
4163,1047,16.58,116.8,12528,320
4166,1047,16.61,117.9,12528,320
4169,1047,16.61,117.4,12528,320
4172,1047,16.58,117.6,12528,340
4175,1047,16.6,113.3,12528,340
4178,1047,16.59,114.3,12528,340
4181,1047,16.6,113.1,12314,340
4184,1047,16.6,110,12314,356
4186,1047,16.58,111.3,12314,356
4189,1047,16.6,110.1,12314,356
4192,1047,16.58,111.1,12314,356
4195,1047,16.54,112,12314,366
4198,1047,16.59,106.8,12785,366
4201,1047,16.63,106,12785,366
4204,1047,16.59,102.7,12785,366
4207,1047,16.59,102.8,12785,372
4210,1047,16.62,106.1,12785,372
4216,1047,16.62,95.5,14014,372
4217,1047,16.62,93,14014,372
4219,1047,16.58,95,13642,379
4222,1047,16.62,93.6,13642,379
4224,1047,16.64,91.7,13642,379
4227,1047,16.63,92.3,13642,379
4230,1047,16.63,90.1,13642,386
4236,1047,16.63,91.4,14000,386
4237,1047,16.63,90.1,14000,386
4239,1047,16.63,88.4,14000,386
4242,1047,16.63,90.1,14000,388
4245,1047,16.65,89.3,14000,388
4247,1047,16.6,89.1,14000,388
4250,1047,16.61,87.8,14000,388
4256,1047,16.63,83.6,13285,386
4257,1047,16.63,85.1,13285,386
4259,1047,16.61,83.3,13285,386
4262,1047,16.61,84.7,13285,386
4265,1047,16.59,83.8,13285,386
4268,1047,16.6,83.9,13285,387
4270,1047,16.62,83.6,13800,387
4274,1047,16.63,85.5,13800,387
4276,1047,16.63,83.5,13800,387
4279,1047,16.63,83.6,13800,390
4282,1047,16.63,85.7,13800,390
4285,1047,16.61,85.2,13800,390
4287,1047,16.63,85.4,13800,390
4290,1047,16.65,85.4,13471,391
4294,1047,16.59,82.1,13471,391
4296,1047,16.63,84.1,13471,391
4299,1047,16.64,80.9,13471,391
4302,1047,16.62,81.9,13471,395
4305,1047,16.62,83.4,13471,395
4308,1047,16.61,83.1,13557,395
4310,1047,16.61,83.8,13557,395
4314,1047,16.62,84.1,13557,394
4316,1047,16.63,82.5,13557,394
4319,1047,16.62,85.2,13557,394
4322,1047,16.62,81.3,13557,394
4325,1047,16.61,85.3,13371,397
4328,1047,16.61,86.8,13371,397
4330,1047,16.61,86.5,13371,397
4334,1047,16.61,85.9,13371,397
4336,1047,16.62,86.1,13371,399
4339,1047,16.64,83.7,13371,399
4342,1047,16.63,86.2,13771,399
4345,1047,16.59,84.9,13771,399
4348,1047,16.61,84.7,13771,400
4350,1047,16.61,86,13771,400
