Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3616,118,0,0,0,0
3616,118,16.75,0.1,0,0
3618,118,16.75,0.1,0,0
3619,118,16.75,0.1,0,0
3621,118,16.75,0.1,0,0
3622,118,16.75,0.1,0,0
3624,118,16.75,0.1,0,0
3625,118,16.75,0.1,0,0
3627,118,16.75,0.1,0,0
3628,118,16.75,0.1,0,0
3630,118,16.75,0.1,0,0
3631,118,16.75,0.2,0,0
3633,118,16.75,0.2,0,0
3634,118,16.75,0.2,0,0
3636,118,16.75,0.2,0,0
3637,118,16.75,0.2,0,0
3639,118,16.75,0.2,0,0
3641,118,16.75,0.2,0,0
3644,118,16.75,0.2,0,0
3646,118,16.75,0.2,0,0
3648,118,16.75,0.2,0,0
3650,118,16.75,0.2,0,0
3652,118,16.75,0.2,0,0
3655,118,16.75,0.2,0,0
3657,118,16.75,0.2,0,0
3659,118,16.75,0.2,0,0
3661,118,16.75,0.2,0,0
3663,118,16.75,0.2,0,0
3665,118,16.75,0.2,0,0
3668,118,16.75,0.2,0,0
3670,118,16.75,0.2,0,0
3672,118,16.75,0.2,0,0
3674,118,16.75,0.2,0,0
3676,118,16.75,0.2,0,0
3679,118,16.75,0.2,0,0
3681,118,16.75,0.2,0,0
3683,118,16.75,0.2,0,0
3685,118,16.75,0.2,0,0
3687,118,16.75,0.3,0,0
3689,118,16.75,0.2,0,0
3691,118,16.75,0.2,0,0
3694,118,16.75,0.2,0,0
3696,118,16.75,0.2,0,0
3698,118,16.75,0.2,0,0
3700,118,16.75,0.2,0,0
3702,118,16.75,0.2,0,0
3704,118,16.75,0.2,0,0
3707,118,16.75,0.2,0,0
3709,118,16.75,0.2,0,0
3711,118,16.75,0.2,0,0
3714,118,16.75,0.2,0,0
3715,118,16.75,0.2,0,0
3717,118,16.75,0.2,0,0
3720,118,16.75,0.2,0,0
3722,118,16.75,0.2,0,0
3724,118,16.75,0.2,0,0
3726,118,16.75,0.2,0,0
3728,118,16.75,0.2,0,0
3730,118,16.75,0.2,0,0
3733,118,16.75,0.2,0,0
3735,118,16.75,0.2,0,0
3737,118,16.75,0.2,0,0
3739,118,16.75,0.2,0,0
3741,118,16.75,0.2,0,0
3743,118,16.75,0.2,0,0
3746,118,16.75,0.2,0,0
3748,118,16.75,0.2,0,0
3750,118,16.75,0.2,0,0
3752,118,16.75,0.2,0,0
3754,118,16.75,0.2,0,0
3757,118,16.75,0.2,0,0
3759,118,16.75,0.2,0,0
3761,118,16.75,0.3,0,0
3763,118,16.75,0.4,0,0
3765,118,16.75,0.4,0,0
3767,118,16.75,0.5,0,0
3770,118,16.75,0.5,0,0
3772,118,16.75,0.5,0,0
3774,118,16.75,0.6,0,0
3776,118,16.75,0.6,0,0
3778,118,16.75,0.7,0,0
3780,118,16.75,0.7,0,0
3783,118,16.75,0.7,0,0
3785,118,16.75,0.7,0,0
3787,118,16.75,1.4,357,0
3789,118,16.75,1.8,357,0
3792,118,16.75,2.1,357,0
3794,118,16.75,2.6,357,0
3796,118,16.75,3.5,357,0
3799,118,16.75,3.9,357,0
3801,118,16.75,4.6,357,0
3803,118,16.75,5,357,0
3806,118,16.75,5.4,357,0
3808,118,16.75,5.8,357,0
3810,118,16.75,6.4,357,0
3813,118,16.75,6.6,357,0
3815,118,16.75,6.7,357,0
3817,118,16.75,7,357,0
3820,118,16.75,7.3,357,0
3822,118,16.74,7.2,357,0
3824,118,16.74,6.8,357,0
3827,118,16.74,6.7,357,0
3829,118,16.74,6.7,357,0
3831,118,16.74,7,228,0
3834,118,16.74,7.4,228,0
3836,118,16.74,7.4,228,0
3838,118,16.74,7,228,0
3841,118,16.74,6.4,228,1
3843,118,16.74,6,228,1
3845,118,16.74,5.8,228,1
3848,118,16.74,5.9,228,1
3850,118,16.74,6,228,1
3853,118,16.74,6.3,371,1
3855,118,16.74,6.7,371,1
3857,118,16.74,6.9,371,1
3860,118,16.74,6.9,371,1
3862,118,16.74,6.5,371,1
3864,118,16.74,6.3,371,1
3867,118,16.74,6.3,371,1
3869,118,16.74,6.3,371,1
3871,118,16.74,6.7,528,1
3874,118,16.74,7,528,1
3876,118,16.74,6.4,528,1
3878,118,16.74,6.3,528,1
3881,118,16.74,6.3,685,1
3883,118,16.74,6.5,685,1
3885,118,16.74,6.2,685,1
3888,118,16.74,6,685,2
3890,118,16.74,6,685,2
3892,118,16.74,6.2,685,2
3895,118,16.74,5.8,685,2
3897,118,16.74,5.7,685,2
3900,118,16.74,5.7,1071,2
3902,118,16.74,5.8,1071,2
3904,118,16.75,5.5,1071,2
3907,118,16.75,5.3,1071,2
3909,118,16.75,5.4,1071,2
3912,118,16.75,5.1,1071,2
3914,118,16.75,4.8,1242,2
3916,118,16.75,5,1242,2
3919,118,16.75,4.7,1242,2
3921,118,16.75,4.6,1242,2
3924,118,16.75,4.6,1242,2
3926,118,16.74,4.8,1242,2
3929,118,16.74,4.5,1242,2
3931,118,16.74,4.5,1328,2
3934,118,16.75,4.4,1328,3
3936,118,16.75,4.2,1328,3
3938,118,16.75,4.3,1328,3
3941,118,16.75,4.1,1328,3
3943,118,16.75,4,1328,3
3946,118,16.75,4.1,1328,3
3948,118,16.75,4,1328,3
3950,118,16.75,3.8,1428,3
3953,118,16.75,3.9,1428,3
3955,118,16.75,3.7,1428,3
3958,118,16.75,3.7,1428,3
3960,118,16.75,3.7,1428,3
3963,118,16.75,3.5,1428,3
3965,118,16.75,3.7,1428,3
3967,118,16.75,3.6,1428,3
3970,118,16.75,3.5,1428,3
3972,118,16.75,3.6,1485,3
3975,118,16.75,3.4,1485,3
3977,118,16.75,3.4,1485,3
3980,118,16.75,3.3,1485,3
3982,118,16.75,3.2,1485,3
3984,118,16.75,3.3,1485,3
3987,118,16.75,3.2,1485,3
3989,118,16.75,3.3,1514,3
3992,118,16.75,3.1,1514,3
3994,118,16.75,3.1,1514,4
3997,118,16.75,3,1514,4
3999,118,16.75,3,1528,4
4001,1047,16.75,3,1528,4
4004,1047,16.75,2.9,1528,4
4007,1047,16.75,3,1528,4
4009,1047,16.75,3,1528,4
4012,1047,16.75,2.8,1528,4
4014,1047,16.75,3,1528,4
4017,1047,16.75,2.8,1528,3
4019,1047,16.75,3,1528,3
4022,1047,16.75,2.8,1528,3
4024,1047,16.75,2.9,1528,3
4027,1047,16.75,2.9,1528,3
4029,1047,16.75,2.9,1528,0
4032,1047,16.75,3,1528,0
4034,1047,16.75,2.9,1528,0
4037,1047,16.75,2.8,1528,0
4039,1047,16.75,2.9,1557,-1
4042,1047,16.75,2.7,1557,-1
4044,1047,16.75,11.3,1557,-1
4047,1047,16.58,14.9,1557,-1
4050,1047,16.58,23.7,1557,-1
4053,1047,16.56,24.6,1557,14
4055,1047,16.56,34.6,2142,14
4058,1047,16.49,33.5,2142,14
4061,1047,16.36,44.8,2142,14
4063,1047,16.36,55.8,2142,64
4066,1047,16.31,71.8,2142,64
4069,1047,16.21,80.1,2142,64
4071,1047,16.03,101.4,2142,64
4074,1047,16.14,116.6,4028,112
4077,1047,16.14,125.8,4028,112
4080,1047,16.21,121.9,4028,112
4083,1047,16.19,129.7,4028,112
4086,1047,16.25,136.3,4028,156
4088,1047,16.25,136.2,4028,156
4091,1047,16.31,144.4,4028,156
4094,1047,16.3,136.5,4028,156
4097,1047,16.32,143.6,6900,156
4100,1047,16.39,147.1,6900,194
4103,1047,16.36,137.5,6900,194
4106,1047,16.39,129,6900,194
4108,1047,16.42,118.5,6900,194
4111,1047,16.42,119.2,9385,225
4114,1047,16.42,122.3,9385,225
4117,1047,16.44,123.2,9385,225
4120,1047,16.45,117.5,9385,225
4123,1047,16.43,119.9,9385,252
4126,1047,16.43,112.6,9385,252
4129,1047,16.45,112.9,9385,252
4131,1047,16.47,111.1,10742,252
4134,1047,16.47,111.8,10742,274
4137,1047,16.51,108.8,10742,274
4140,1047,16.51,105.2,10742,274
4143,1047,16.52,102.7,10742,274
4146,1047,16.53,100.6,10742,288
4149,1047,16.5,102.1,11257,288
4152,1047,16.5,98.9,11257,288
4155,1047,16.51,97.2,11257,288
4158,1047,16.51,95.5,11257,298
4161,1047,16.54,94.2,11257,298
4164,1047,16.52,92.2,11257,298
4166,1047,16.55,90.6,11828,298
4169,1047,16.53,89.2,11828,307
4172,1047,16.54,87.3,11828,307
4175,1047,16.54,88.7,11828,307
4178,1047,16.56,84,11828,307
4181,1047,16.55,84.3,11828,316
4184,1047,16.57,83.4,11828,316
4186,1047,16.55,79.1,12385,316
4189,1047,16.53,79.3,12385,316
4192,1047,16.54,78,12385,323
4195,1047,16.54,76.8,12385,323
4198,1047,16.54,78,12385,323
4201,1047,16.55,74,12385,323
4204,1047,16.57,73.2,12842,327
4207,1047,16.55,70.1,12842,327
4209,1047,16.55,70.7,12842,327
4212,1047,16.56,71.9,12842,327
4215,1047,16.56,71.8,12842,328
4218,1047,16.55,72.4,12842,328
4221,1047,16.54,73.6,12842,328
4224,1047,16.57,75.3,12428,328
4227,1047,16.57,75.1,12428,329
4229,1047,16.57,73.2,12428,329
