Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3966,118,24.96,3.10,2114,2
3968,118,24.96,3.10,2114,2
3971,118,24.96,3.20,2114,2
3973,118,24.96,3.10,2114,2
3975,118,24.96,3.10,2100,2
3978,118,24.96,3.00,2100,2
3980,118,24.96,3.10,2100,2
3983,118,24.96,3.00,2100,2
3985,118,24.95,3.00,2100,3
3988,118,24.96,3.00,2100,3
3990,118,24.96,2.80,2100,3
3992,118,24.95,3.00,2100,3
3995,118,24.95,2.90,2100,3
3997,118,24.96,2.80,2100,3
4000,1047,24.96,2.90,2100,3
4002,1047,24.96,2.80,2100,3
4005,1047,24.95,2.80,2100,3
4007,1047,24.95,2.70,2100,3
4010,1047,24.95,2.70,2100,3
4012,1047,24.96,2.70,2100,3
4015,1047,24.96,2.80,2100,3
4020,1047,24.26,81.70,3200,4
4022,1047,24.22,81.60,3200,4
4026,1047,24.10,91.70,3200,4
4028,1047,23.87,93.00,5757,4
4033,1047,23.85,84.90,5757,15
4034,1047,23.85,91.30,5757,15
4036,1047,23.66,104.60,5757,15
4037,1047,24.03,115.50,5757,15
4039,1047,23.51,129.80,5757,15
4042,1047,23.87,140.50,9271,15
4046,1047,23.71,149.20,9271,42
4050,1047,23.21,160.30,9271,42
4053,1047,23.21,155.70,9271,42
4054,1047,23.22,161.50,9271,91
4058,1047,23.27,166.90,11942,91
4060,1047,23.59,166.00,11942,91
4062,1047,23.67,163.70,11942,91
4064,1047,23.67,162.50,11942,91
4069,1047,24.08,155.40,11942,166
4075,1047,23.73,154.00,14328,166
4077,1047,23.83,151.60,14328,261
4079,1047,23.96,152.60,14328,261
4081,1047,23.92,148.90,14328,261
4083,1047,23.92,146.90,14328,261
4085,1047,23.91,146.70,14328,261
4088,1047,24.04,138.60,14328,261
4091,1047,23.91,140.20,14328,350
4093,1047,23.98,129.40,15542,350
4096,1047,24.07,131.30,15542,350
4099,1047,24.08,125.50,15542,350
4102,1047,24.05,118.10,15542,417
4105,1047,24.08,122.30,15542,417
4108,1047,24.16,119.20,16642,417
4112,1047,24.09,109.40,16642,465
4114,1047,24.10,108.40,16642,465
4117,1047,24.17,108.90,16642,465
4120,1047,24.12,114.60,16642,465
4123,1047,24.08,115.70,16642,465
4126,1047,24.22,113.40,17600,504
4129,1047,24.21,107.10,17600,504
4132,1047,24.23,98.20,17600,504
4135,1047,24.16,89.50,17600,504
4138,1047,24.15,88.60,17600,528
4140,1047,24.21,87.30,17600,528
4143,1047,24.21,87.30,17028,528
4146,1047,24.21,92.90,17028,528
4149,1047,24.21,96.40,17028,543
