Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3618,118,0.00,0.00,0,1
3618,118,25.36,0.00,0,1
3620,118,25.36,0.00,0,1
3621,118,25.36,0.00,0,1
3623,118,25.36,0.00,0,1
3624,118,25.36,0.00,0,1
3626,118,25.36,0.00,0,1
3627,118,25.36,0.00,0,1
3629,118,25.36,0.00,0,1
3630,118,25.36,0.00,0,1
3635,118,25.36,0.00,0,2
3636,118,25.36,0.00,0,2
3638,118,25.36,0.00,0,2
3639,118,25.36,0.00,0,2
3641,118,25.36,0.00,0,2
3642,118,25.36,0.00,0,2
3644,118,25.36,0.00,0,1
3645,118,25.36,0.00,0,1
3647,118,25.36,0.00,0,1
3648,118,25.36,0.00,0,1
3650,118,25.36,0.00,0,1
3653,118,25.36,0.00,0,1
3654,118,25.36,0.00,0,1
3657,118,25.36,0.00,0,1
3659,118,25.36,0.00,0,1
3661,118,25.36,0.00,0,1
3663,118,25.36,0.00,0,1
3665,118,25.36,0.00,0,1
3667,118,25.36,0.00,0,1
3670,118,25.36,0.00,0,1
3672,118,25.36,0.00,0,1
3674,118,25.36,0.00,0,1
3676,118,25.36,0.00,0,1
3678,118,25.36,0.00,0,1
3680,118,25.36,0.00,0,1
3683,118,25.36,0.00,0,1
3685,118,25.36,0.00,0,1
3687,118,25.36,0.00,0,1
3689,118,25.36,0.00,0,1
3691,118,25.36,0.00,0,1
3693,118,25.36,0.00,0,1
3696,118,25.36,0.00,0,1
3698,118,25.36,0.00,0,1
3700,118,25.36,0.00,0,1
3702,118,25.36,0.00,0,1
3704,118,25.36,0.00,0,1
3706,118,25.36,0.00,0,1
3709,118,25.36,0.00,0,1
3711,118,25.36,0.00,0,1
3713,118,25.36,0.00,0,1
3715,118,25.36,0.00,0,1
3717,118,25.36,0.00,0,1
3719,118,25.36,0.00,0,1
3722,118,25.36,0.00,0,1
3724,118,25.36,0.00,0,1
3726,118,25.36,0.00,0,2
3728,118,25.36,0.00,0,2
3730,118,25.36,0.00,0,2
3733,118,25.36,0.00,0,2
3735,118,25.36,0.00,0,2
3737,118,25.36,0.00,0,1
3739,118,25.36,0.00,0,1
3741,118,25.36,0.00,0,1
3743,118,25.36,0.00,0,1
3745,118,25.36,0.00,0,1
3748,118,25.36,0.00,0,1
3750,118,25.36,0.00,0,1
3755,118,25.36,0.90,0,1
3756,118,25.36,1.00,0,1
3758,118,25.36,1.50,128,1
3759,118,25.33,1.50,128,1
3761,118,25.33,1.50,128,1
3763,118,25.33,1.60,1728,1
3766,118,25.34,1.90,1728,1
3768,118,25.34,1.90,1728,1
