Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3605,118,0,0,0,1
3607,118,16.9,0,0,1
3609,118,16.9,0,0,1
3615,118,16.9,0,0,0
3617,118,16.9,0,0,0
3619,118,16.9,0,0,0
3621,118,16.9,0,0,0
3623,118,16.9,0,0,0
3625,118,16.9,0,0,0
3627,118,16.9,0,0,0
3629,118,16.9,0,0,0
3635,118,16.9,0,0,0
3637,118,16.9,0,0,0
3639,118,16.9,0,0,0
3641,118,16.9,0,0,0
3643,118,16.9,0,0,0
3645,118,16.9,0,0,0
3647,118,16.9,0,0,0
3649,118,16.9,0,0,0
3655,118,16.9,0,0,0
3657,118,16.9,0,0,0
3659,118,16.9,0,0,0
3661,118,16.9,0,0,0
3663,118,16.9,0,0,0
3665,118,16.9,0,0,0
3667,118,16.9,0,0,0
3669,118,16.9,0,0,0
3675,118,16.9,0,0,0
3677,118,16.9,0,0,0
3679,118,16.9,0,0,0
3681,118,16.9,0,0,0
3683,118,16.9,0,0,0
3685,118,16.9,0,0,0
3687,118,16.9,0,0,0
3689,118,16.9,0,0,0
3695,118,16.9,0,0,0
3697,118,16.9,0,0,0
3699,118,16.9,0,0,0
3701,118,16.9,0,0,0
3713,118,16.9,0,0,0
3715,118,16.9,0,0,0
3717,118,16.9,0,0,0
3719,118,16.9,0,0,0
3721,118,16.9,0,0,0
3723,118,16.9,0,0,0
3725,118,16.9,0,0,0
3727,118,16.9,0,0,0
3729,118,16.9,0,0,0
3735,118,16.9,0,0,0
3737,118,16.9,0,0,0
3739,118,16.9,0,0,0
3741,118,16.9,0,0,0
3743,118,16.9,0,0,0
3745,118,16.9,0,0,0
3747,118,16.9,0,0,0
3749,118,16.9,0.1,0,0
3755,118,16.9,0.2,0,0
3757,118,16.9,0.3,0,0
3759,118,16.9,0.4,0,0
3761,118,16.9,0.4,0,0
3763,118,16.9,0.5,0,0
3765,118,16.9,0.5,0,0
3767,118,16.9,0.5,0,0
3769,118,16.9,0.6,0,0
3775,118,16.9,1.9,0,0
3777,118,16.9,2.2,357,0
3779,118,16.9,2.9,357,0
3781,118,16.9,3.5,357,0
3783,118,16.9,4,357,0
3785,118,16.9,4.5,357,0
3787,118,16.89,4.8,357,0
3789,118,16.89,4.5,357,0
3791,118,16.89,4.5,357,0
3793,118,16.89,4.7,385,0
3795,118,16.9,4.9,385,0
3797,118,16.9,4.6,385,0
3799,118,16.9,4.4,385,0
3801,118,16.9,4.7,385,0
3803,118,16.88,5.1,385,0
3805,118,16.88,4.8,385,0
3807,118,16.88,4.8,1385,0
3809,118,16.89,4.6,1385,0
3815,118,16.89,4.3,1385,1
3817,118,16.89,4.3,1385,1
3819,118,16.89,4.4,1385,1
3821,118,16.9,4.2,1385,1
3823,118,16.9,4.2,1657,1
3825,118,16.9,4.1,1657,0
3827,118,16.9,4,1657,0
3829,118,16.9,4.1,1657,0
3835,118,16.9,3.7,1657,0
3837,118,16.9,3.6,1657,0
3839,118,16.9,3.5,1771,0
3841,118,16.9,3.4,1771,0
3843,118,16.9,3.4,1771,0
3845,118,16.89,3.2,1771,0
3847,118,16.89,3.2,1771,0
3849,118,16.9,3.2,1771,0
3855,118,16.9,2.9,1814,0
3857,118,16.9,2.9,1814,0
3859,118,16.9,2.8,1814,0
3861,118,16.9,2.8,1814,0
3863,118,16.9,2.7,1814,0
3865,118,16.9,2.6,1814,0
3867,118,16.9,2.6,1814,0
3869,118,16.9,2.5,1814,0
3875,118,16.9,2.5,1828,0
3877,118,16.9,2.5,1828,0
3879,118,16.9,2.5,1828,0
3881,118,16.9,2.4,1828,0
3883,118,16.9,2.4,1828,0
3885,118,16.9,2.4,1857,0
3887,118,16.9,2.4,1857,0
3889,118,16.9,2.4,1857,0
3895,118,16.9,2.3,1857,0
3897,118,16.9,2.2,1857,0
3899,118,16.9,2.3,1857,0
3901,118,16.9,2.2,1857,0
3903,118,16.9,2.3,1842,0
3905,118,16.9,2.1,1842,0
3907,118,16.9,2.2,1842,0
3909,118,16.9,2.2,1842,0
3915,118,16.9,2.2,1842,0
3917,118,16.9,2.3,1857,0
3919,118,16.89,2.1,1857,1
3921,118,16.89,2.2,1857,1
3923,118,16.9,2.1,1857,1
3925,118,16.9,2.1,1857,1
3927,118,16.9,2.1,1857,1
3929,118,16.9,2.1,1857,0
3935,118,16.9,2.2,1842,0
3937,118,16.9,2.2,1842,0
3939,118,16.9,2.1,1842,0
3941,118,16.9,2.1,1842,0
3943,118,16.9,2.1,1842,0
3945,118,16.9,2.2,1842,0
3947,118,16.9,2.1,1842,0
3949,118,16.9,2.1,1857,0
3955,118,16.9,2.1,1857,0
3957,118,16.9,2.1,1857,0
3959,118,16.9,2.1,1857,0
3961,118,16.9,2,1857,0
3963,118,16.9,2.1,1857,0
3965,118,16.9,2,1857,0
3967,118,16.9,2,1842,0
3969,118,16.9,2,1842,0
3975,118,16.9,2,1842,0
3977,118,16.9,2.1,1842,0
3979,118,16.9,2,1842,0
3981,118,16.9,2,1857,0
3983,118,16.9,2,1857,0
3985,118,16.9,2.1,1857,0
3987,118,16.9,2,1857,0
3989,118,16.9,2,1857,0
3995,118,16.9,2.1,1857,0
3997,118,16.9,2,1857,0
3999,118,16.9,2,1857,0
4001,1047,16.9,2,1857,1
4003,1047,16.9,10.5,1857,1
4005,1047,16.61,21.3,1857,1
4007,1047,16.61,28.8,1857,1
4009,1047,16.55,41.2,1857,1
4015,1047,16.14,71.7,3771,0
4017,1047,16.26,91.9,3771,0
4019,1047,16.26,98.2,3771,0
4021,1047,16.39,92.1,3771,0
4023,1047,16.46,89.6,3771,0
4025,1047,16.53,96,3771,0
4027,1047,16.53,102.4,11071,0
4029,1047,16.58,102.7,11071,0
4035,1047,16.62,102.7,11071,3
4037,1047,16.64,101.7,11071,3
4039,1047,16.63,99.5,11071,3
4041,1047,16.67,96.4,11071,3
4043,1047,16.7,97.7,15085,3
4045,1047,16.71,93.5,15085,3
4047,1047,16.73,92.8,15085,-2
4049,1047,16.72,92.5,15085,-2
4055,1047,16.75,80.6,15085,-2
4057,1047,16.76,80.8,15085,-2
4059,1047,16.76,81.2,17557,-1
4061,1047,16.77,81,17557,-1
4063,1047,16.78,80.1,17557,-1
4065,1047,16.77,77.5,17557,-1
4067,1047,16.79,72.7,17557,-1
4069,1047,16.79,68.7,17557,-1
4072,1047,16.8,67.5,17557,0
4074,1047,16.78,67.2,17557,0
4077,1047,16.78,67.2,18000,0
4079,1047,16.8,64.1,18000,0
4082,1047,16.8,62.4,18000,0
4085,1047,16.81,60.7,18000,0
4087,1047,16.81,57.5,18000,0
4090,1047,16.8,55.3,18000,0
4093,1047,16.81,53.8,18000,0
4095,1047,16.81,51.3,18742,0
4098,1047,16.81,51,18742,0
4101,1047,16.81,50.7,18742,0
4103,1047,16.81,48.6,18742,0
4106,1047,16.81,46.9,18742,0
4109,1047,16.81,45.6,18742,0
4112,1047,16.82,44.2,18742,0
4114,1047,16.82,42.1,19557,0
4117,1047,16.82,40.6,19557,1
4120,1047,16.81,41.2,19557,1
4122,1047,16.81,39.9,19557,1
4125,1047,16.82,40,19557,1
4128,1047,16.82,38.5,19557,1
4130,1047,16.83,37.4,20071,1
4133,1047,16.82,36.2,20071,1
