Time (ms),dshot,Voltage (V),Current (A),RPM,Thrust (g)
3615,118,0.00,0.00,0,0
3617,118,25.31,0.00,0,0
3619,118,25.31,0.00,0,0
3621,118,25.31,0.00,0,0
3623,118,25.31,0.00,0,0
3625,118,25.31,0.00,0,0
3627,118,25.31,0.00,0,0
3629,118,25.31,0.00,0,0
3631,118,25.31,0.00,0,0
3633,118,25.31,0.00,0,0
3639,118,25.31,0.00,0,0
3641,118,25.31,0.00,0,0
3643,118,25.31,0.00,0,0
3645,118,25.31,0.00,0,0
3647,118,25.31,0.00,0,0
3649,118,25.31,0.00,0,0
3651,118,25.31,0.00,0,0
3653,118,25.31,0.00,0,0
3659,118,25.31,0.00,0,0
3661,118,25.31,0.00,0,0
3663,118,25.31,0.00,0,0
3665,118,25.31,0.00,0,0
3667,118,25.31,0.00,0,0
3669,118,25.31,0.00,0,0
3671,118,25.31,0.00,0,0
3673,118,25.31,0.00,0,0
3679,118,25.31,0.00,0,0
3681,118,25.31,0.00,0,0
3683,118,25.31,0.00,0,0
3685,118,25.31,0.00,0,0
3687,118,25.31,0.00,0,0
3689,118,25.31,0.00,0,0
3691,118,25.31,0.00,0,0
3693,118,25.31,0.00,0,0
3699,118,25.31,0.00,0,0
3701,118,25.31,0.00,0,0
3703,118,25.31,0.00,0,0
3705,118,25.31,0.00,0,0
3707,118,25.31,0.00,0,0
3709,118,25.31,0.00,0,0
3711,118,25.31,0.00,0,0
3713,118,25.31,0.00,0,0
3719,118,25.31,0.00,0,0
3721,118,25.31,0.00,0,0
3723,118,25.31,0.00,0,0
3725,118,25.31,0.00,0,0
3727,118,25.31,0.00,0,0
3729,118,25.31,0.00,0,0
3731,118,25.31,0.00,0,0
3733,118,25.31,0.00,0,0
3739,118,25.31,0.00,0,0
3741,118,25.31,0.00,0,0
3743,118,25.31,0.00,0,0
3745,118,25.31,0.00,0,0
3747,118,25.31,0.00,0,0
3749,118,25.31,0.00,0,0
3751,118,25.31,0.00,0,0
3753,118,25.31,0.00,0,0
3759,118,25.31,0.20,0,0
3761,118,25.31,0.20,0,0
3763,118,25.31,0.20,0,0
3765,118,25.31,0.30,0,0
3767,118,25.31,0.30,0,0
3769,118,25.31,0.80,0,0
3771,118,25.31,1.30,0,0
3773,118,25.31,1.70,0,0
3779,118,25.31,3.20,471,0
3781,118,25.31,3.90,471,0
3783,118,25.31,4.50,471,0
3785,118,25.31,5.30,471,0
3787,118,25.31,6.00,471,0
3789,118,25.31,6.30,471,0
3791,118,25.25,6.30,471,0
3793,118,25.25,6.00,471,0
3799,118,25.25,5.00,471,0
3801,118,25.25,4.70,471,0
3803,118,25.25,4.40,471,0
3805,118,25.25,4.60,471,0
3807,118,25.25,5.00,471,0
3809,118,25.25,5.20,228,1
3811,118,25.25,5.60,228,1
3813,118,25.25,6.10,228,1
3819,118,25.25,5.60,228,1
3821,118,25.25,5.30,228,0
3823,118,25.25,5.50,228,0
3825,118,25.25,5.70,228,0
3827,118,25.25,6.10,228,0
3829,118,25.25,6.50,385,0
3831,118,25.25,7.00,385,0
3833,118,25.25,7.90,385,1
3839,118,25.25,6.80,385,1
3841,118,25.25,6.90,385,1
3843,118,25.25,6.90,628,1
3845,118,25.25,7.40,628,1
3847,118,25.25,7.70,628,1
3849,118,25.25,8.10,628,1
3851,118,25.25,7.60,628,1
3853,118,25.25,7.60,628,1
3859,118,25.25,7.50,557,0
3861,118,25.25,7.40,557,0
3863,118,25.25,7.60,557,0
3865,118,25.25,7.90,1285,0
3867,118,25.25,7.40,1285,1
3869,118,25.25,7.40,1285,1
3871,118,25.25,7.60,1285,1
3873,118,25.26,7.50,1285,1
3879,118,25.27,7.10,1285,2
3881,118,25.27,6.90,1285,2
3883,118,25.27,7.20,1571,2
3885,118,25.27,6.80,1571,2
3887,118,25.27,6.70,1571,2
3889,118,25.28,6.60,1571,2
3891,118,25.28,6.40,1571,3
3893,118,25.28,6.60,1571,3
3899,118,25.29,5.90,1842,3
3901,118,25.29,6.00,1842,3
3903,118,25.29,5.90,1842,5
3905,118,25.29,5.90,1842,5
3907,118,25.29,5.70,1842,5
3909,118,25.29,5.50,1842,5
3911,118,25.29,5.40,1971,5
3913,118,25.29,5.20,1971,5
3919,118,25.29,5.10,1971,6
3921,118,25.29,4.90,1971,6
3923,118,25.29,4.90,1971,6
3925,118,25.29,4.70,1971,6
3927,118,25.29,4.80,2071,6
3929,118,25.29,4.50,2071,6
3931,118,25.29,4.80,2071,6
3933,118,25.29,4.50,2071,6
3939,118,25.29,4.50,2071,7
3941,118,25.30,4.30,2071,7
3943,118,25.30,4.20,2128,7
3945,118,25.30,4.10,2128,7
3947,118,25.30,4.30,2128,7
3949,118,25.29,4.00,2128,7
3951,118,25.29,4.10,2128,7
3953,118,25.29,4.00,2128,7
3959,118,25.30,3.90,2157,7
3961,118,25.29,3.80,2157,7
3963,118,25.29,3.80,2157,7
3965,118,25.29,3.70,2157,7
3967,118,25.30,3.60,2157,7
3969,118,25.30,3.50,2157,7
3971,118,25.29,3.70,2157,7
3973,118,25.29,3.60,2157,7
3979,118,25.29,3.70,2171,7
3981,118,25.29,3.60,2171,7
3983,118,25.30,3.60,2171,7
3985,118,25.30,3.50,2171,7
3987,118,25.30,3.50,2171,7
3989,118,25.30,3.50,2171,7
3991,118,25.30,3.60,2185,7
3993,118,25.30,3.50,2185,7
3999,118,25.29,3.30,2185,7
4002,1047,25.29,3.30,2185,7
4004,1047,23.90,25.20,2185,7
4006,1047,23.90,43.90,1914,7
4008,1047,24.15,50.20,1914,7
4019,1047,24.25,123.90,1914,9
4021,1047,24.06,134.10,1914,9
4025,1047,22.65,147.30,4742,9
4027,1047,22.66,168.30,4742,9
4032,1047,23.08,193.20,4742,18
4034,1047,23.13,202.00,4742,18
4037,1047,23.03,208.90,4742,18
4038,1047,23.03,214.10,8742,18
4040,1047,23.47,225.20,8742,18
4043,1047,23.86,225.10,8742,49
4044,1047,23.86,225.70,8742,49
4046,1047,23.87,225.40,8742,49
4047,1047,23.91,218.30,8742,49
4049,1047,23.96,224.30,8742,49
4050,1047,23.96,219.90,8742,49
4052,1047,23.77,214.50,8742,49
4055,1047,24.08,214.20,8742,123
4057,1047,24.13,206.80,12028,123
4060,1047,24.14,194.50,12028,123
4063,1047,24.21,188.30,12028,123
4066,1047,24.13,183.50,12028,217
4069,1047,24.20,177.20,12028,217
4072,1047,24.40,171.90,12028,217
4076,1047,24.36,164.40,14742,217
4078,1047,24.51,157.80,14742,299
4081,1047,24.48,151.80,14742,299
4084,1047,24.40,152.40,14742,299
4087,1047,24.53,145.20,14742,299
4090,1047,24.35,147.90,14742,367
4093,1047,24.49,138.60,15442,367
4096,1047,24.50,139.20,15442,367
4099,1047,24.56,128.00,15442,367
4102,1047,24.54,131.90,15442,424
4105,1047,24.52,127.60,15442,424
4108,1047,24.58,123.60,15442,424
4111,1047,24.61,118.20,16171,424
4114,1047,24.53,120.70,16171,468
4116,1047,24.55,116.50,16171,468
4119,1047,24.52,109.50,16171,468
4122,1047,24.52,105.80,16171,468
4125,1047,24.58,110.90,16171,498
4130,1047,24.56,91.70,16671,498
4132,1047,24.60,86.10,16671,498
4134,1047,24.58,80.80,16800,498
4137,1047,24.64,76.50,16800,521
4140,1047,24.64,75.40,16800,521
4143,1047,24.58,74.40,16800,521
4145,1047,24.69,68.80,16800,521
4148,1047,24.70,69.50,16800,537
4151,1047,24.73,68.40,16800,537
4154,1047,24.66,72.90,16728,537
4157,1047,24.72,73.60,16728,537
4160,1047,24.73,72.20,16728,549
4163,1047,24.73,72.90,16728,549
4165,1047,24.75,77.20,16728,549
4168,1047,24.66,80.10,16728,549
4171,1047,24.67,82.30,17342,554
4174,1047,24.65,85.20,17342,554
4177,1047,24.71,85.00,17342,554
4180,1047,24.69,83.70,17342,554
4183,1047,24.66,86.00,17342,556
4186,1047,24.66,86.70,17342,556
4188,1047,24.68,84.80,17342,556
4191,1047,24.73,78.10,17314,556
4194,1047,24.66,78.30,17314,558
4197,1047,24.67,75.90,17314,558
4200,1047,24.69,74.60,17314,558
4203,1047,24.65,70.80,17314,558
4206,1047,24.70,67.70,17628,559
4208,1047,24.70,65.60,17628,559
4211,1047,24.71,61.50,17628,559
4214,1047,24.66,55.90,17628,559
4217,1047,24.72,50.90,17628,559
4220,1047,24.66,46.20,17628,563
4223,1047,24.73,43.40,17628,563
4226,1047,24.71,40.20,17271,563
4228,1047,24.71,38.10,17271,563
4231,1047,24.62,37.90,17271,564
4234,1047,24.69,37.60,17271,564
4237,1047,24.71,38.50,17271,564
4240,1047,24.68,40.90,17271,564
4243,1047,24.65,44.70,17485,565
4246,1047,24.75,48.00,17485,565
4249,1047,24.73,52.70,17485,565
4251,1047,24.70,58.50,17485,565
4254,1047,24.64,59.90,17485,564
4257,1047,24.70,62.80,17485,564
4260,1047,24.72,68.60,17485,564
4263,1047,24.66,74.00,17414,564
4266,1047,24.70,79.10,17414,564
4269,1047,24.66,83.10,17414,564
4271,1047,24.66,88.90,17414,564
4274,1047,24.67,92.40,17414,564
4277,1047,24.65,94.60,17414,565
4280,1047,24.65,100.60,17414,565
4283,1047,24.70,98.60,17271,565
4286,1047,24.74,93.50,17271,565
4289,1047,24.66,93.80,17271,564
4292,1047,24.75,88.20,17271,564
4294,1047,24.66,80.20,17271,564
4297,1047,24.68,76.10,16800,564
4300,1047,24.74,73.70,16800,563
4303,1047,24.70,69.20,16800,563
4306,1047,24.66,62.90,16800,563
4309,1047,24.67,57.20,16800,563
4312,1047,24.71,52.00,16800,563
4314,1047,24.66,47.30,16800,563
4317,1047,24.64,43.00,17200,563
4320,1047,24.65,40.70,17200,563
4323,1047,24.66,39.50,17200,564
4326,1047,24.70,37.10,17200,564
4329,1047,24.66,35.50,17200,564
4332,1047,24.80,35.30,17200,564
4335,1047,24.71,36.00,17314,565
4337,1047,24.66,38.70,17314,565
4340,1047,24.70,42.30,17314,565
4343,1047,24.66,45.00,17314,565
4346,1047,24.68,46.20,17314,565
4349,1047,24.71,49.30,17314,565
4352,1047,24.71,53.70,17314,565
4355,1047,24.67,58.90,17142,565
4358,1047,24.67,62.80,17142,564
4360,1047,24.74,71.70,17142,564
4363,1047,24.73,75.90,17142,564
4366,1047,24.67,79.50,17142,564
4369,1047,24.71,83.20,17742,564
4372,1047,24.66,87.20,17742,562
4375,1047,24.66,90.70,17742,562
4378,1047,24.62,96.90,17742,562
4380,1047,24.66,99.60,17742,562
4383,1047,24.61,102.70,16928,564
4386,1047,24.68,101.10,16928,564
4389,1047,24.68,99.20,16928,564
4392,1047,24.60,98.70,16928,564
4398,1047,24.69,60.70,16971,565
4399,1047,24.69,61.10,16971,565
4401,1047,24.76,63.50,16971,565
4403,1047,24.72,64.50,16971,565
4406,1047,24.67,66.90,16971,564
4409,1047,24.66,68.70,17242,564
4412,1047,24.60,71.40,17242,564
4418,1047,24.66,84.10,17242,564
4419,1047,24.69,86.10,17242,564
4421,1047,24.71,88.40,17742,564
4424,1047,24.71,89.30,17742,564
4426,1047,24.69,91.80,17742,564
4429,1047,24.67,95.50,17742,562
4432,1047,24.70,99.70,17742,562
4438,1047,24.66,109.20,16928,562
4439,1047,24.66,107.20,16928,562
4441,1047,24.71,108.10,16928,564
4444,1047,24.66,106.00,16928,564
4447,1047,24.71,107.40,16928,564
4450,1047,24.73,103.90,16928,564
4453,1047,24.61,98.20,16928,563
4456,1047,24.70,92.10,17385,563
4458,1047,24.73,83.70,17385,563
4461,1047,24.62,78.60,17385,563
4464,1047,24.62,76.10,17385,562
4467,1047,24.69,71.40,17385,562
4470,1047,24.65,65.10,17385,562
4473,1047,24.64,59.40,17385,562
4476,1047,24.70,55.70,16600,562
4478,1047,24.68,53.10,16600,562
4481,1047,24.65,52.70,16600,562
4484,1047,24.67,53.20,16600,562
4487,1047,24.66,53.10,16600,563
4490,1047,24.61,54.40,16600,563
4493,1047,24.67,56.20,17028,563
4496,1047,24.71,58.70,17028,563
4499,1047,24.66,62.50,17028,562
4501,1047,24.70,66.30,17028,562
4504,1047,24.67,69.10,17028,562
4507,1047,24.66,71.10,17028,562
4510,1047,24.63,72.60,17028,561
4513,1047,24.66,76.30,16471,561
4516,1047,24.64,78.80,16471,561
4519,1047,24.69,82.20,16471,561
4522,1047,24.68,85.70,16471,562
4524,1047,24.66,89.10,16471,562
4527,1047,24.66,92.20,17242,562
4530,1047,24.75,94.20,17242,562
4533,1047,24.75,94.90,17242,562
4536,1047,24.64,97.40,17242,562
4539,1047,24.65,100.10,17242,562
4542,1047,24.69,102.70,17242,562
4545,1047,24.72,100.40,17242,562
4547,1047,24.68,97.80,17442,562
4550,1047,24.64,96.80,17442,562
4553,1047,24.62,98.80,17442,562
4556,1047,24.67,97.50,17442,560
4559,1047,24.62,92.40,17442,560
4562,1047,24.74,79.20,17171,560
4565,1047,24.71,74.30,17171,560
4568,1047,24.63,67.50,17171,560
4571,1047,24.66,61.40,17171,561
4573,1047,24.63,57.70,17171,561
4576,1047,24.66,55.90,17171,561
4579,1047,24.72,51.30,17171,561
4582,1047,24.68,47.60,17671,561
4585,1047,24.63,45.40,17671,561
4588,1047,24.68,43.90,17671,561
4590,1047,24.71,43.20,17671,561
4593,1047,24.69,43.90,17671,560
4596,1047,24.64,46.10,17671,560
4599,1047,24.66,47.10,17671,560
4602,1047,24.62,48.00,17700,560
4605,1047,24.66,52.10,17700,561
4608,1047,24.66,56.00,17700,561
4611,1047,24.67,59.60,17700,561
4613,1047,24.67,62.60,17700,561
4616,1047,24.63,66.80,17171,562
4619,1047,24.67,69.70,17171,562
4622,1047,24.65,71.10,17171,562
4625,1047,24.72,75.10,17171,562
4630,1047,24.68,90.00,17142,561
4632,1047,24.65,87.10,17142,561
4634,1047,24.70,84.20,17142,561
4637,1047,24.64,83.20,17142,561
4639,1047,24.64,81.70,17142,562
4642,1047,24.62,77.20,17142,562
4645,1047,24.62,75.80,17142,562
4648,1047,24.69,68.90,16671,562
4651,1047,24.62,62.70,16671,560
4653,1047,24.66,57.00,16671,560
4656,1047,24.62,51.90,16671,560
4659,1047,24.67,48.70,16671,560
4662,1047,24.65,46.20,16671,561
4665,1047,24.69,45.00,16671,561
4668,1047,24.65,41.20,15900,561
4671,1047,24.72,40.30,15900,561
4674,1047,24.72,40.30,15900,563
4676,1047,24.73,40.40,15900,563
4679,1047,24.72,40.80,15900,563
4682,1047,24.63,43.40,17142,563
4685,1047,24.63,44.30,17142,563
4688,1047,24.65,45.10,17142,563
4691,1047,24.67,46.90,17142,563
4694,1047,24.63,50.40,17142,563
4697,1047,24.62,52.50,17142,561
4699,1047,24.67,55.70,16900,561
4702,1047,24.70,59.00,16900,561
4705,1047,24.66,61.00,16900,561
4708,1047,24.70,63.50,16900,560
4711,1047,24.66,64.30,16900,560
4714,1047,24.70,67.20,16900,560
4716,1047,24.65,70.30,16900,560
4719,1047,24.66,73.50,17600,560
4722,1047,24.59,76.80,17600,561
4725,1047,24.62,80.90,17600,561
4728,1047,24.68,83.60,17600,561
4731,1047,24.65,85.40,17600,561
4734,1047,24.65,87.40,17600,562
4737,1047,24.71,92.30,17600,562
4739,1047,24.60,96.00,16871,562
4742,1047,24.65,99.90,16871,562
4745,1047,24.67,102.90,16871,564
4748,1047,24.66,104.40,16871,564
4751,1047,24.70,104.30,16871,564
4754,1047,24.70,102.60,16871,564
4757,1047,24.71,97.70,17414,565
4760,1047,24.69,94.60,17414,565
4763,1047,24.67,87.00,17414,565
4766,1047,24.62,81.90,17414,565
4769,1047,24.67,75.30,17414,562
4771,1047,24.73,68.40,17414,562
4774,1047,24.62,63.30,17142,562
4777,1047,24.62,61.30,17142,562
4780,1047,24.69,57.50,17142,561
4783,1047,24.66,52.30,17142,561
4786,1047,24.60,47.50,17142,561
4788,1047,24.67,44.70,17142,561
4791,1047,24.71,40.60,17557,562
4794,1047,24.62,37.60,17557,562
4797,1047,24.66,35.20,17557,562
4800,1047,24.67,34.40,17557,562
4803,1047,24.68,33.70,17557,564
4806,1047,24.71,32.90,17557,564
4809,1047,24.59,32.80,17557,564
4811,1047,24.65,33.20,16442,564
4814,1047,24.69,34.80,16442,563
4817,1047,24.65,37.90,16442,563
4820,1047,24.66,40.10,16442,563
4823,1047,24.68,41.60,16442,563
4826,1047,24.63,44.30,16442,562
4829,1047,24.73,47.10,17028,562
4831,1047,24.66,51.40,17028,562
4834,1047,24.66,56.00,17028,562
4837,1047,24.70,58.20,17028,563
4840,1047,24.61,63.40,17028,563
4843,1047,24.66,66.20,17028,563
4846,1047,24.67,68.00,17028,563
4849,1047,24.69,70.70,16542,564
4851,1047,24.65,73.60,16542,564
4854,1047,24.66,76.80,16542,564
4857,1047,24.71,79.30,16542,564
4860,1047,24.61,80.90,16542,563
4863,1047,24.68,84.10,16542,563
4866,1047,24.68,87.30,16642,563
4869,1047,24.67,88.20,16642,563
4872,1047,24.65,90.80,16642,564
4874,1047,24.68,92.40,16642,564
4877,1047,24.67,95.60,16642,564
4880,1047,24.64,101.50,16642,564
4883,1047,24.74,103.30,17442,565
4886,1047,24.62,105.30,17442,565
4889,1047,24.62,107.30,17442,565
4892,1047,24.65,108.20,17442,565
4898,1047,24.63,59.90,17028,563
4899,1047,24.63,58.00,16471,563
4901,1047,24.64,54.50,16471,563
4903,1047,24.61,55.80,16471,563
4906,1047,24.68,52.40,16471,562
4909,1047,24.68,49.20,16471,562
4912,1047,24.65,45.30,16471,562
4918,1047,24.67,37.90,16542,564
4919,1047,24.67,37.60,16542,564
4921,1047,24.66,37.70,16542,564
4924,1047,24.67,38.60,16542,564
4926,1047,24.66,39.10,16542,564
4929,1047,24.71,39.50,16542,564
4932,1047,24.65,40.80,16542,565
4938,1047,24.63,49.50,17000,565
4939,1047,24.63,51.00,17000,565
4941,1047,24.63,52.50,17000,565
4944,1047,24.59,53.10,17000,564
4946,1047,24.65,55.30,17000,564
4949,1047,24.65,59.40,17171,564
4952,1047,24.67,61.70,17171,564
4956,1047,24.66,64.20,17171,564
4958,1047,24.68,67.10,17171,564
4961,1047,24.67,69.80,17171,564
4964,1047,24.67,70.80,17171,564
4967,1047,24.71,72.50,17171,564
4969,1047,24.66,75.00,17342,564
4972,1047,24.65,77.80,17342,564
4976,1047,24.65,81.60,17342,564
4978,1047,24.62,83.30,17342,563
4981,1047,24.65,86.80,17342,563
4984,1047,24.63,89.10,17342,563
4987,1047,24.70,89.90,17514,563
4990,1047,24.60,91.50,17514,562
4992,1047,24.67,94.60,17514,562
4996,1047,24.66,97.50,17514,562
4998,1047,24.69,99.50,17514,562
5001,1047,24.68,101.90,17514,562
5004,1047,24.69,104.80,17385,562
5007,1047,24.68,107.00,17385,562
5010,1047,24.66,108.30,17385,562
5013,1047,24.72,109.30,17385,563
5016,1047,24.58,110.90,17385,563
5019,1047,24.65,112.80,17385,563
5022,1047,24.68,111.30,17385,563
5025,1047,24.66,114.70,16471,563
5027,1047,24.61,115.70,16471,563
5030,1047,24.68,117.00,16471,563
5033,1047,24.65,117.40,16471,563
5036,1047,24.66,114.90,16471,564
5039,1047,24.68,111.00,17414,564
5042,1047,24.66,107.80,17414,564
5045,1047,24.63,101.80,17414,564
5048,1047,24.62,95.90,17414,564
5051,1047,24.59,91.30,17414,564
5054,1047,24.59,92.50,17414,564
5057,1047,24.67,84.10,16928,564
5060,1047,24.66,76.60,16928,565
5065,1047,24.70,43.00,17271,565
5067,1047,24.67,41.30,17271,565
5069,1047,24.65,39.90,17271,565
5071,1047,24.66,39.10,17271,564
5074,1047,24.63,38.00,16357,564
5077,1047,24.70,37.50,16357,564
5080,1047,24.70,37.30,16357,564
5083,1047,24.59,36.80,16357,563
5085,1047,24.66,37.50,16357,563
5088,1047,24.72,41.60,16357,563
5091,1047,24.63,44.60,17557,563
5094,1047,24.58,48.20,17557,564
5097,1047,24.68,51.70,17557,564
5100,1047,24.68,53.20,17557,564
5103,1047,24.67,56.30,17557,564
5105,1047,24.66,60.10,17557,565
5108,1047,24.66,63.30,17557,565
5111,1047,24.63,66.90,16571,565
5114,1047,24.67,70.80,16571,565
5117,1047,24.63,74.40,16571,564
5120,1047,24.67,79.10,16571,564
5123,1047,24.67,80.40,16571,564
5125,1047,24.71,82.30,16571,564
5128,1047,24.64,86.10,17342,565
5131,1047,24.71,88.00,17342,565
5134,1047,24.70,91.60,17342,565
5137,1047,24.68,95.50,17342,565
5140,1047,24.60,102.20,17342,565
5143,1047,24.69,104.70,17342,565
5146,1047,24.69,105.10,16828,565
5149,1047,24.59,107.80,16828,565
5152,1047,24.61,113.70,16828,563
5155,1047,24.67,115.40,16828,563
5157,1047,24.66,115.80,16828,563
5160,1047,24.62,120.40,16828,563
5163,1047,24.59,123.10,17671,561
5166,1047,24.64,124.40,17671,561
5169,1047,24.64,126.30,17671,561
5172,1047,24.64,128.80,17671,561
5176,1047,24.70,125.00,17671,562
5178,1047,24.62,123.20,17671,562
5181,1047,24.59,124.40,17671,562
5184,1047,24.66,125.00,18071,562
5187,1047,24.64,118.20,18071,561
5190,1047,24.65,116.00,18071,561
5193,1047,24.59,116.10,18071,561
5196,1047,24.66,111.70,18071,561
5199,1047,24.69,103.20,18071,561
5202,1047,24.63,96.10,16700,561
5205,1047,24.58,90.80,16700,561
5207,1047,24.63,83.00,16700,561
5210,1047,24.64,78.20,16700,562
5213,1047,24.67,73.40,16700,562
5216,1047,24.66,71.10,16700,562
5219,1047,24.64,64.70,17314,562
5222,1047,24.64,56.90,17314,564
5225,1047,24.66,53.40,17314,564
5228,1047,24.74,50.10,17314,564
5230,1047,24.62,45.90,17314,564
5233,1047,24.66,42.90,17314,565
5236,1047,24.62,41.50,16900,565
5239,1047,24.68,41.00,16900,565
5242,1047,24.66,39.80,16900,565
5245,1047,24.66,39.10,16900,565
5248,1047,24.66,39.50,16900,562
5250,1047,24.71,41.00,16900,562
5253,1047,24.71,40.80,16900,562
5256,1047,24.66,42.50,17342,562
5259,1047,24.63,43.90,17342,560
5262,1047,24.66,44.40,17342,560
5265,1047,24.65,45.60,17342,560
5268,1047,24.63,48.30,17342,560
5271,1047,24.58,50.60,17342,563
5273,1047,24.70,52.70,17142,563
5276,1047,24.61,54.70,17142,563
5279,1047,24.61,57.50,17142,563
5282,1047,24.69,59.30,17142,561
5285,1047,24.60,60.10,17142,561
5288,1047,24.64,62.60,17142,561
5291,1047,24.70,65.00,17142,561
5294,1047,24.66,67.50,16928,561
5296,1047,24.64,70.60,16928,561
5299,1047,24.69,72.20,16928,561
5302,1047,24.67,74.10,16928,561
5307,1047,24.68,84.40,17385,561
5309,1047,24.65,83.80,17385,561
5311,1047,24.67,84.10,17385,561
5313,1047,24.66,84.30,17071,561
5316,1047,24.65,84.90,17071,560
5319,1047,24.68,85.60,17071,560
5322,1047,24.68,85.90,17071,560
5325,1047,24.59,86.70,17071,560
5328,1047,24.68,87.20,17071,561
5331,1047,24.67,88.10,17071,561
5334,1047,24.68,88.80,16471,561
5336,1047,24.62,88.90,16471,561
5339,1047,24.60,88.90,16471,563
5342,1047,24.67,88.10,16471,563
5345,1047,24.67,87.90,16471,563
5348,1047,24.59,88.40,16471,563
5351,1047,24.65,88.90,17514,560
5354,1047,24.66,88.70,17514,560
5356,1047,24.65,88.40,17514,560
5359,1047,24.70,88.30,17514,560
5362,1047,24.61,88.10,17514,559
5365,1047,24.58,88.60,17514,559
5368,1047,24.58,88.10,17514,559
5371,1047,24.56,86.00,16700,559
5374,1047,24.65,83.70,16700,559
5376,1047,24.63,81.70,16700,559
5379,1047,24.70,79.40,16700,559
5382,1047,24.66,75.50,16700,559
5385,1047,24.62,72.20,16971,559
5388,1047,24.67,70.70,16971,559
5391,1047,24.67,69.70,16971,559
5394,1047,24.59,65.90,16971,559
5397,1047,24.73,61.10,16971,559
5400,1047,24.66,56.30,16971,558
5402,1047,24.58,51.80,16971,558
5405,1047,24.70,47.20,17142,558
5408,1047,24.66,43.10,17142,558
5411,1047,24.63,41.70,17142,557
5414,1047,24.63,40.40,17142,557
5417,1047,24.64,36.70,17142,557
5419,1047,24.65,33.40,17142,557
5422,1047,24.66,30.40,17142,557
5425,1047,24.66,27.60,16871,557
5428,1047,24.62,25.10,16871,557
5431,1047,24.64,22.90,16871,557
5434,1047,24.65,22.20,16871,558
5437,1047,24.63,20.80,16871,558
5439,1047,24.64,19.50,16871,558
5442,1047,24.66,17.70,17171,558
5445,1047,24.58,16.20,17171,559
5448,1047,24.68,15.10,17171,559
5451,1047,24.63,18.60,17171,559
5454,1047,24.62,20.20,17171,559
5457,1047,24.64,19.90,17171,559
5460,1047,24.62,21.70,17171,559
5462,1047,24.63,21.10,17414,559
5465,1047,24.58,21.50,17414,559
5468,1047,24.62,23.30,17414,560
5471,1047,24.56,24.60,17414,560
5474,1047,24.60,25.60,17414,560
5477,1047,24.67,26.30,17028,560
5480,1047,24.64,25.50,17028,560
5482,1047,24.59,27.10,17028,560
5485,1047,24.60,28.10,17028,560
5488,1047,24.61,27.20,17028,560
5491,1047,24.63,25.90,17028,562
5494,1047,24.62,25.90,17028,562
5497,1047,24.58,29.70,17142,562
5500,1047,24.66,30.80,17142,562
5503,1047,24.61,31.20,17142,565
5505,1047,24.58,30.60,17142,565
5508,1047,24.64,31.10,17142,565
5511,1047,24.60,31.40,17142,565
5517,1047,24.60,11.70,17442,566
5518,1047,24.66,11.30,17442,566
5520,1047,24.69,10.90,17442,566
5523,1047,24.69,10.60,17700,566
5526,1047,24.59,10.10,17700,564
5528,1047,24.60,9.50,17700,564
5531,1047,24.60,8.60,17700,564
5534,1047,24.61,7.90,17700,564
5537,1047,24.58,7.40,17700,564
5540,1047,24.67,6.70,17600,563
5542,1047,24.62,6.60,17600,563
5545,1047,24.67,6.20,17600,563
5548,1047,24.63,5.80,17600,563
5551,1047,24.70,5.50,17600,562
5553,1047,24.65,5.10,17600,562
5556,1047,24.66,4.90,17600,562
5559,1047,24.64,4.60,17414,562
5562,1047,24.66,4.30,17414,561
5564,1047,24.61,4.10,17414,561
5567,1047,24.61,4.00,17414,561
5570,1047,24.68,3.60,17414,561
5573,1047,24.65,3.40,17414,560
5576,1047,24.67,3.20,17414,560
5578,1047,24.65,2.90,17242,560
5581,1047,24.66,2.70,17242,560
5584,1047,24.65,2.40,17242,560
5587,1047,24.61,2.30,17242,560
5589,1047,24.61,2.20,17242,560
5592,1047,24.59,2.10,17242,560
5598,1047,24.61,1.30,17414,561
5599,1047,24.61,1.20,17414,561
5601,1047,24.71,1.10,17385,561
5603,1047,24.61,1.10,17385,561
5606,1047,24.57,1.10,17385,561
5609,1047,24.58,1.30,17385,563
5612,1047,24.61,1.30,17385,563
